,Job position,Company,Location,Dimension,Candidates,Post time,JavaScript,Python,C#,Ruby,.Net,SQL,Angular.js,React.js,Node.js,Java,Links,Body
20,Full-Stack Developer,Match Profiler,"Lisboa, Lisboa, Portugal",51-200 funcionários,0 candidatos,Anunciada há 1 semana,0,0,0,0,0,0,1,0,0,1,https://www.linkedin.com/jobs/view/2390991601/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=hlXH5F1b2QjlHhmNnb175g%3D%3D&trackingId=uxVUBqPn%2BVJos6L0%2F1PLVg%3D%3D&trk=flagship3_search_srp_jobs,a match profiler é uma consultora de sistemas de informação que atua desde 1999 no mercado nacional e internacional  temos competências multidisciplinares e know-how na área de it que nos permite contribuir  otimizar e progredir com os nossos clientes   para integrar equipa do nosso cliente estamos de momento a recrutar profissionais com o seguinte perfil:  full-stack developer  m f  – grande lisboa  o que precisas de ter licenciatura em engenharia informática ou similar  experiência minima de 2 anos em funções similares  experiência em java e frontend angular    espírito por trabalho em equipa e capacidade de iniciativa  fluência na língua inglesa  o que nós podemos proporcionar terás um acompanhamento personalizado por parte dos nossos managers  o teu manager vai estar atento às tuas motivações e sugestões  as vitórias e conquistas serão festejadas em conjunto  acompanhamento da nossa equipa de recursos humanos e suporte  feedback constante do teu trabalho  e como é óbvio bastantes convívios  para responder a esta oportunidade  envie-nos o seu cv  com indicação da referência bf fs i para o seguinte endereço de email nível de experiência assistente setor tecnologia da informação e serviços software recrutamento e seleção tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
22,Front End/Full Stack Developer,Future Healthcare S.A.,"Lisboa, Lisboa, Portugal",1 no LinkedIn,2 candidatos,Anunciada há 3 meses,1,0,0,0,0,1,0,0,0,0,https://www.linkedin.com/jobs/view/2265358628/?eBP=JOB_SEARCH_ORGANIC&refId=hlXH5F1b2QjlHhmNnb175g%3D%3D&trackingId=HVPC3Y0nuSXONxTVnyXknQ%3D%3D&trk=flagship3_search_srp_jobs,front end full stack developer:future healthcare sa descrição do emprego: front end full stack developer id:  8956430  data   12-10-2020  empregador   future healthcare sa  país da emprego   portugal  distrito   lisboa  categoria s    informática e tecnologias  intervalo salarial   informação exclusiva jobmatch  descrição do anúncio  future healthcare é uma empresa portuguesa com mais de 17 anos de existência e cuja missão consiste em proporcionar aos seus clientes acesso às melhores condições de saúde  vida e bem-estar  a operar no sector dos seguros de saúde uma das suas características diferenciadoras tem sido a aposta na inovação e desenvolvimento tecnológico  é neste contexto que a future healthcare está à procura de um front end full stack developer que terá como principais responsabilidades:  » interagir de forma próxima com o arquitecto analista de sistemas para entender os requisitos de software  participando no seu desenho   » desenhar e desenvolver novas funcionalidades melhorias evolutivas numa filosofia full stack  bd  back-end e front-end   mas com maior foco na componente de front-end   » organizar e prioritizar trabalho   » participação na evolução técnica de elementos mais juniores   o que desejamos?  » licenciatura em eng  informática ou semelhante  ou ter experiência profissional equivalente  e experiência em funções semelhantes   » experiência e fortes conhecimentos em desenvolvimento com javascript  html  css e jquery   » bons conhecimentos em desenvolvimento utilização de webservices rest e soap   » conhecimentos em oop e php   » conhecimentos em sql  mysql e sql server    » gosto por programar  não sendo alguém que programa só porque ainda não lhe foi possível ser gestor de projectos   » boa capacidade analítica critica e que goste de código desenvolvido da maneira certa  mesmo que para isso tenha que refazer tudo novamente   » excelentes capacidades de organização   » espírito de equipa  iniciativa e boas capacidades de comunicação   já agora  também ajudava  » experiência na utilização do cms joomla ou framework bootstrap   » experiência na utilização de frameworks de analytics como google tag manager   » experiência na utilização do sistema de controle de versões git   » conhecimentos de usabilidade de páginas web e aplicações responsive   » experiência com metodologias ágeis   » fluência em inglês   porque é que esta é a oportunidade que procuras?  » integração numa equipa jovem e dinâmica  num sector de elevado crescimento e com múltiplos desafios tecnológicos   » elevada autonomia e responsabilidade  a tua opinião será sempre importante e conta para a evolução da equipa e da empresa   » escritório bem localizado  com boas condições  num ambiente descontraído  com trato próximo entre hierarquias e sem dress code formal   » oportunidades de evolução de carreira   » remuneração de acordo com a experiência profissional do candidato   » não somos uma software house  onde esse é o core business  mas apostamos em desenvolvimentos in house como elemento diferenciador e inovador  sendo parte core dos projectos estratégicos do grupo   temos ainda…   » seguro de saúde   » seguro internacional de doenças graves   » eventos de convívio do grupo fh   » atividades patrocinadas pelo grupo  neste momento temos apenas um torneio empresarial de futsal  mas aguardamos por novas ideias   se considera que o seu perfil é adequado à nossa actividade envie-nos a sua candidatura  anexando o seu curriculum vitae  curriculum vitae   ao enviar o seu curriculum vitae  está a autorizar o tratamento pelo grupo future healthcare  dos seus dados pessoais facultados no âmbito da candidatura  tendo em vista o processo de seleção e recrutamento  e nos termos do regulamento geral de proteção de dados  rgpd   os dados pessoais do candidato são conservados durante 1 ano  após o qual são eliminados   a qualquer momento o candidato pode aceder aos seus dados pessoais  bem como solicitar a sua rectificação em caso de inexatidão  requerer a limitação do tratamento e o apagamento dos dados  exercer a respectiva oposição ou o direito à portabilidade  nas condições legalmente aplicáveis e segundo os termos e condições previstos na política de privacidade  nível de experiência assistente setor tecnologia da informação e serviços software recrutamento e seleção tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
24,Full Stack Developer,Damia Group Portugal,"Lisboa, Lisboa, Portugal",11-50 funcionários,0 candidatos,Anunciada há 3 meses,1,0,1,0,1,0,1,1,1,0,https://www.linkedin.com/jobs/view/2298771718/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=hlXH5F1b2QjlHhmNnb175g%3D%3D&trackingId=7KWFtSaoQwfCwCO%2BGfJC%2BA%3D%3D&trk=flagship3_search_srp_jobs,we are looking for an experienced fullstack engineer to join zoi!  about zoi: some see only a 0 and a 1  but you see a thousand possibilities? perfect! at zoi  our consulting and development combine a fun approach with lots of technological instinct and even more know-how  does it make your heart beat faster? then zoi is the right place for you  we are expanding our teams in stuttgart  berlin and lisbon  we are looking for an it security engineer specialist  are you the one?  essential you have significant expertise in javascript  es6 7  html  node   c#  and asp net  your wealth of experience with front-end frameworks such as react  vue   or angular 2 puts you ahead of the pack  you are familiar with css2   3  less  sass  and css design patterns  your interface protocol know-how includes experience with webservice rest and webservice soa  when it comes to application deployments  you are familiar with continuous integration and development  ci cd  pipeline experiences  you take a responsible and solutions-oriented approach to problems and you are a team player  you show initiative and you are well organized  you are dedicated and have a proven ability to think analytically  you quickly find your footing in project teams and appreciate interdisciplinary work    nice to have you are interested in or already have experience with projects in iot  you can support the team with your experience in web servers like apache  iis  and nginx as well as relational databases  your it toolbox includes app development skills  e g  with ionic and reactnative  you combine proficiency in elasticsearch and its query language with equally good knowledge of aws  azure  and google cloud services    want to know more? get in touch with us 👇 experiência e competências desejadas javascript  english nível de experiência pleno-sênior setor software tecnologia da informação e serviços tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação outro
26,Full stack Developer,ATLANSE Portugal,"Viana do Castelo, Viana do Castelo, Portugal",Check link,1 candidato,Anunciada há 2 semanas,0,0,0,0,0,1,1,1,0,1,https://www.linkedin.com/jobs/view/300292149/?eBP=JOB_SEARCH_ORGANIC&refId=hlXH5F1b2QjlHhmNnb175g%3D%3D&trackingId=RtVLaDNUXXRo2IwPwkm1aA%3D%3D&trk=flagship3_search_srp_jobs,anunciada por josé cunha head of solutions at atlanse portugal && teacher at ipvc - esa envie inmail for international projects we are looking for full stack developers  you’ll be working as part of a team  delivering products for areas like banking  health  public administration  iot  telecommunication  delivered via both web and mobile platforms with state of the art technologies   requirements graduation or experience in software development related field or computer science  experienced with java and related frameworks  spring boot for example  experienced with angular  version 6 onwards  and or react   experienced in web or mobile development  knowledgeable about dbms like mysql  oracle or sql server being able to work in a multicultural team benefits integration in international projects with state of the art technologies being part of the process of defining a cultural environment health insurance work environment informal and cozy where we value the balance between life and work  free fruit  coffee and water! we have a team's monthly brunch!!!  job location viana do castelo  vila real rh@atlanse pt https:  www atlanse pt en careers full-stack-developer  nível de experiência não aplicável setor tecnologia da informação e serviços tipo de emprego tempo integral
28,Full-stack PHP Developer,InnoTech.pt,"Lisboa, Lisboa, Portugal",Check link,7 candidatos,Anunciada há 1 semana,1,0,0,0,0,0,0,0,0,0,https://www.linkedin.com/jobs/view/2389069306/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=hlXH5F1b2QjlHhmNnb175g%3D%3D&trackingId=MRntp%2FOLk1FJrRe46vWIuQ%3D%3D&trk=flagship3_search_srp_jobs,anunciada por rodrigo maia prinzo 2° tech talent scout team leader at innotech pt envie inmail at innotech it´s all about connection  connecting people with business through technology and connecting technology with innovation to grow business through them   it all happens when our innotechers   our top-of-the-game talents  get to play   we breathe through technology and innovation  tying them together  we´re more than an it company  we´re a connection company   our tech talent scouts are looking for a full-stack php developer  is that you?  key techs  2 years of experience in php software development knowledge of html  css  javascript and jquery or other framework experience with databases  mysql  mssql  and mvc frameworks proficient understanding of code versioning tools such as git and svn  awesome to have bsc or msc in computer science engineering  information technology  or related fields basic knowledge of api's rest or webservices previous experience in yii 2 framework english  spoken and written   soft skills techthinker – people who want to re-imagine technology with us techsolver – strategic  resilient and little bit a puzzle lover innominder – inhale innovation  exhale digital transformation innotecher – no words needed  just happiness  talent and all the above! convinced or not  just come and see it for yourself   join our top-notch tech team  nível de experiência assistente setor tecnologia da informação e serviços software segurança de redes e computadores tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
30,Full-stack Developer,Lösch GmbH & Co. KG,"Porto, Porto, Portugal",Check link,14 candidatos,Anunciada há 2 meses,1,0,0,0,0,0,0,0,0,0,https://www.linkedin.com/jobs/view/2323297056/?eBP=JOB_SEARCH_ORGANIC&refId=hlXH5F1b2QjlHhmNnb175g%3D%3D&trackingId=Ns4GCHxXJZz2t3DSLdr9ZQ%3D%3D&trk=flagship3_search_srp_jobs,at losch digital lab  permanent   in porto  portugal salary: €25 000 - €35 000 expires at: 2021-02-22  at digital lab you will be working closely with a multidisciplinary team  bringing great tech solutions into our products and continuously helping to define new processes and adapting to an agile  fast changing environment   main requirements  you know your way around thinking about requirements or user stories and finding the best tech solutions to accomplish the best results  writing code you can be proud of and others can easily read :  pushing the team forward  both on product vision and on tech solutions to accomplish that vision  developing high performance  horizontally scalable applications using go  implementing functional  visual appealing ui using html  css  javascript  svelte is a plus  ci cd methodologies  working with nosql databases  mongo is a plus   building rest apis  working with agile teams   benefits & perks people first culture  we believe in self-improvement as the spark for team  products and company improvements  comfortable workplace  competitive salaries  team building events  training  naps & snacks  nível de experiência assistente setor tecnologia da informação e serviços software internet tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
32,Developer Full Stack Python/Django/Flask,ARPA Elastic Solutions,"Porto, Portugal",Check link,15 candidatos,Anunciada há 1 semana,1,1,1,0,1,0,1,1,0,0,https://www.linkedin.com/jobs/view/2368990125/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=hlXH5F1b2QjlHhmNnb175g%3D%3D&trackingId=3Gt9g3JFGYFfImPsg5ZatA%3D%3D&trk=flagship3_search_srp_jobs,anunciada por manuel machado 2° ceo envie inmail procuramos backend e frontend developers para crescer a equipa existente de desenvolvimento e customização de soluções  a nossa cultura de desenvolvimento pessoal valoriza a curiosidade  colaboração  prestação de contas  automotivação  aprendizagem contínua e mente aberta   experiência e skills: licenciatura ou superior em engenharia informática ou afins experiência de 3 anos  pelo menos  em desenvolvimento web utilizando python django flask  preferencial  ou  net c# experiência em http  http2  javascript  css e rest conhecimento e experiência com javascript e seus frameworks  react e angular  é valorizada experiência em aplicações móveis nativas  android e ios  é valorizada familiaridade profunda com bases de dados relacionais  oferecemos: integração em projeto em expansão oportunidade de trabalhar num ambiente tecnológico desafiante  com equipas dinâmicas e projetos inovadores remuneração fixa dependente da experiência demonstrada oportunidades de desenvolvimento profissional plano de formação adequado ao desenvolvimento pessoal nível de experiência pleno-sênior setor tecnologia da informação e serviços tipo de emprego tempo integral funções de trabalho tecnologia da informação
34,Full Stack Developer,The Extreme Solutions,"Porto, Porto, Portugal",Check link,3 candidatos,Anunciada há 3 semanas,1,0,0,0,0,1,0,0,0,1,https://www.linkedin.com/jobs/view/2374265898/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=hlXH5F1b2QjlHhmNnb175g%3D%3D&trackingId=i37%2BpGRn3v6QgdkxZHtkIw%3D%3D&trk=flagship3_search_srp_jobs,criada em 2016  a extremesolutions é uma empresa jovem e vocacionada para o desenvolvimento de soluções que permitam criar valor para os seus clientes  através de ferramentas e processos de desenvolvimento ímpares e inovadores queremos estar sempre na vanguarda e contribuir para o crescimento dos nossos colaboradores e clientes  com vários projetos em carteira  nacionais e internacionais  pretendemos reforçar a nossa equipa  neste momento estamos a recrutar java web developers   procuramos profissionais com o seguinte perfil  – licenciatura bacharelato em engenharia informática ou similar – experiência de desenvolvimento em java – conhecimentos de html javascript css – boas capacidades de comunicação e relacionamento – elevado grau de responsabilidade – espírito de equipa e orientação para o cliente – inglês a partir de nível médio  valorizamos ainda  – conhecimentos de sql rbms  sqlserver  mysql  oracle ou postgres  – conhecimentos de plataformas bpm  – desenvolvimento para plataformas móveis  – nativo  android e ios  – cordova ionic – xamarim – reactnative pacote salarial atrativo  para responder a este anúncio  envie o seu cv atualizado com a referência fsd_es2 tipo de oferta: full-time nível de experiência assistente setor tecnologia da informação e serviços software internet tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
36,Full Stack Developer (M/F),AskBlue,"Oeiras, Lisboa, Portugal",Check link,2 candidatos,Anunciada há 1 semana,1,0,0,0,0,1,1,0,0,1,https://www.linkedin.com/jobs/view/2383613817/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=hlXH5F1b2QjlHhmNnb175g%3D%3D&trackingId=BlA4zqY3v5mFAB0XVE1nKQ%3D%3D&trk=flagship3_search_srp_jobs,a askblue procura full stack developer  m f  para integrar projecto em cliente na área das infraestruturas rodoviárias   requisitos necessários licenciatura e ou mestrado em engenharia informática ou similar  experiência mínima de 3 anos  conhecimentos em desenvolvimento web  html5  css3  javascript e angular   bons conhecimentos em desenvolvimento java  experiência significativa na implentação de apis rest para integração de software de código aberto em uma solução coesa  bons conhecimentos em frameworks orm  ex  hibernate  eclipselink   sólidos conhecimentos em base de dados sql e oracle  conhecimentos em sistema operativo linux  conhecimentos de ferramentas de controlo de versões git  sólidos conhecimentos na língua inglesa  oferecemos estabilidade e integração numa empresa em constante crescimento  integração numa equipa dinâmica e motivada  oportunidade de inserção em projectos tecnologicamente desafiantes  com equipas dinâmicas e que privilegiam a inovação  caso esta oportunidade lhe interesse faça upload do seu cv ou envie-o para click apply  com a refª #13964018 em assunto   askblue | business & technology nível de experiência assistente setor tecnologia da informação e serviços software recrutamento e seleção tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
38,Full Stack Developer,SWORD Health,"Porto, Porto, Portugal",Check link,0 candidatos,Anunciada há 1 semana,1,0,0,0,0,1,1,0,1,0,https://www.linkedin.com/jobs/view/2398494460/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=hlXH5F1b2QjlHhmNnb175g%3D%3D&trackingId=sWyLJ%2BdcFAXE0nQNf4HtQQ%3D%3D&trk=flagship3_search_srp_jobs,engineering  our engineering team is devoted to building our digital therapist  whose groundbreaking interface bridges the relationship between our motion algorithms and our patients  they also use the latest technologies to develop state-of-the-art apis that provide our client applications with all the features they need and implement the latest javascript frameworks in our frontend applications   who we are  sword health is a pioneering digital healthcare company working to relieve the millions of people suffering from musculoskeletal pain  our groundbreaking solution pairs licensed physical therapists with an artificial intelligence powered digital therapist to help people overcome chronic and post-surgical pain faster and more cost-effectively than anything out there  we’re on a mission to reduce healthcare costs by making it simple for people to recover at home  without resorting to imaging  surgeries or opioids  we are bold enough to think we can change the world  but we know we need to have stellar people with us in order to make that happen  this is why we need you   to do what develop microservices and their respective kubernetes infrastructure develop fully automated development pipelines stay up to speed with all web technologies  software architecture principles and design patterns understanding the current lifestyle and development of new lifecycles with emphasis on software quality processes actively participate in the training and building skills of other web developers continuous monitoring of performance on production environments create and run load tests  and analyze applications’ performance develop our professional web-based app with an emphasis on rich interaction and responsive design develop analytics dashboards and web data visualization tools work closely with our clinical team to determine the ideal workflow of the system from the user’s perspective develop frontend components services to communicate with our backend apis   our ideal candidate has extensive experience with golang  experience with node  and php a plus  knowledge of sql language and managing sql databases  experience in nosql databases a plus  experienced in kubernetes objects and deployments  experience with helm charts a plus  ability to write high-performance  reusable code knowledge of software engineering patterns with special focus on web services development knowledge of caching software like memcached or redis knowledge of continuous integration   deployment process and tools experience with javascript frameworks  angular   vue  etc   experience with css pre-processors  sass  less  experience with build tools  grunt  webpack  familiarity with data visualization front-end tools experience with responsive design problem solving and proactive attitude natural leadership  winning personality and startup mentality excellent written english and verbal communication skills  we offer the opportunity to make a real human impact of millions of people  and have a blast doing it a bright future at a promising high-tech startup company where you can add real value to an innovative solution a stimulating  fast-paced environment with lots of room for creativity nível de experiência assistente setor software internet atendimento médico e hospitalar tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
40,Full Stack Developer (M/F),InnoWave,"Lisboa, Lisboa, Portugal",Check link,0 candidatos,Anunciada há 3 semanas,1,0,1,0,1,1,1,1,1,0,https://www.linkedin.com/jobs/view/2398971839/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=hlXH5F1b2QjlHhmNnb175g%3D%3D&trackingId=TDAK5wE3LU3%2Bdym8z%2F8wpw%3D%3D&trk=flagship3_search_srp_jobs,full stack developer  m f :innowave technologies  s a  descrição do emprego: full stack developer  m f  id:  8951092  data   09-10-2020  empregador   innowave technologies  s a   país da emprego   portugal  distrito   lisboa  categoria s    informática e tecnologias  intervalo salarial   informação exclusiva jobmatch descrição da empresa innowave is a global technology and consulting company  a facilitator of innovative and skilled people  and a hub for innovative solutions   innowave is a problem solver  an idea incubator  and a dream builder   with clients around the world office in five locations  innowave provides a unique range of solutions and products that add value to our costumer’s business national and international   our team is made up of passionate professionals spread across the world  dedicated to delivering a global delivery model in our three areas of innovation  digital transformation  technology  and products   sure  we are proud of the work we do  but more importantly  we are motivated by changing lives through innovation descrição do anúncio : innowave is looking for a full stack developer to support our client's digital transformation and it system consolidation journey  based in denver  colorado   the program involves creating new or modifying existing business processes and customer experiences to meet changing business and market requirements  additionally  the program also includes consolidating it systems  obtained through multiple acquisitions  into fewer and more advanced systems   the first phases target rebuilding the orchestration layer  a new low-code no-code middleware layer  billing consolidation   simplification  and improving several customer experience journeys   full stack developer  m f   skills & experience  » degree in informatics engineering  computer science or in similar areas  » minimum of 3 years’ work experience in the similar roles  » experience with c# and  net framework  » experience with databases  sql server and or oracle   » experience with sitefinity cms  » experience with appian low-code platform  » good knowledge of programming languages for frontend and backend systems  javascript  angular  react   and node     » knowledge in cloud solutions  aws   » good knowledge of agile methodologies  » excellent capacity to work autonomously or integrated in a team  » good problem-solving and analytical skills  » proactivity and ability to adapt in a context in which priorities often change  » developed sense of responsibility  oriented to customer solutions and associated improvements  » telecommunications and telco bss  billing  experience are a nice to have  » fluent in english - written and spoken  mandatory   innowave gives equal opportunity in employment regardless of gender  gender identity  sexual orientation  marital status  race  nationality  religion  age  disability  political beliefs  or any other factor  innowave will not pay fees to any third-party agency or company that does not have a signed agreement  do not submit resumes curriculum vitae's directly   by answering to this job post  you consent the use of your data by innowave group  for as long as necessary  we conduct regular data-cleansing and updating exercises to make sure the information we have is relevant and accurate  if you have any doubt or request to make relatively to your personal data  please send an e-mail  nível de experiência assistente setor tecnologia da informação e serviços software consultoria de gerenciamento tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
42,Full Stack Developer (M/F),CONTISYSTEMS,"Cascais, Lisboa, Portugal",Check link,2 candidatos,Anunciada há 1 semana,1,0,1,0,0,1,0,1,0,0,https://www.linkedin.com/jobs/view/2389374405/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=hlXH5F1b2QjlHhmNnb175g%3D%3D&trackingId=ENVrdQB9mgsarvP6UOX6kA%3D%3D&trk=flagship3_search_srp_jobs,acreditamos que cada pessoa contribui de forma única para continuarmos a ser reconhecidos como uma marca que é sinónimo de ideias e de eficiência   as nossas pessoas são apaixonadas pelo desafio e focadas nos resultados   somos a prova de que a criatividade  o sonho  a experiência  a alegria e a ambição podem ser características de uma mesma pessoa  aceitas o desafio de seres um de nós?  procuramos um a  full stack developer  que integrará a nossa equipa de software engineering  o que irás fazer analisar os requisitos para definir a melhor abordagem de implementação  colaborar na definição do ux ui  aparência do aplicativo e funcionamento   colaborar na arquitetura e desenho das soluções  implementar soluções e peças de software  backend  frontend e base de dados   implementar serviços restfull e apis  garantir o cumprimento dos objetivos  de acordo com o timing e níveis de qualidade definidos  desenvolver e testar software  para cumprir os critérios de aceitação identificados  dar suporte aplicacional  operacional  corretivo e preventivo  identificar melhorias no código ou aplicações informáticas desenvolvidas  contribuir para a automatização dos processos e frameworks existentes  implementar melhorias e as melhores práticas existentes no mercado  assegurar a documentação técnica e atualizar todos os registos e respetiva documentação de suporte  o que esperamos de ti capacidade de gestão de processos  desde o levantamento de requisitos até à entrada em produção   atenção ao detalhe  dinamismo e proatividade  disponibilidade e capacidade de adaptação  capacidade para trabalhar tanto em equipa como autonomamente  boa capacidade de comunicação  pensamento analítico e foco na resolução de problemas  curiosidade e preocupação com a atualização tecnológica  gostaríamos de ver no teu cv formação técnica ou superior na área das tecnologias de informação e ou experiência mínima de 4 anos em função equivalente  conhecimentos e experiência em: – c# – html5  css3  javascript – react   – sql –  on  serviços rest – bases de dados relacionais – desenvolvimento em base de dados conhecimentos de inglês  falado e escrito   valorizamos conhecimentos e experiência no desenvolvimento para azure  o que podes esperar de nós tempo de trabalho dedicado ao desenvolvimento profissional  acesso a plataforma de formação online  flexibilidade de trabalho  apoio e disponibilidade de todos os colegas  um ambiente descontraído e de elevada proximidade entre colegas e chefias   envia o teu cv para o email  as candidaturas são analisadas respeitando os princípios de igualdade de oportunidades e tratadas de acordo com a nossa política de proteção de dados e privacidade   apenas os candidatos selecionados serão contactados  ficando as restantes candidaturas armazenadas em sistema por um período de 1 ano  salvo nos dês indicação em contrário  nível de experiência assistente setor tecnologia da informação e serviços software recursos humanos tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
44,Full-Stack Developer,COCUS AG,"Porto, Porto, Portugal",Check link,0 candidatos,Anunciada há 6 dias,1,1,0,0,1,1,1,1,1,1,https://www.linkedin.com/jobs/view/2394044481/?eBP=JOB_SEARCH_ORGANIC&refId=hlXH5F1b2QjlHhmNnb175g%3D%3D&trackingId=cQ%2FVafjneChb2ray5TNzXA%3D%3D&trk=flagship3_search_srp_jobs,at cocus we are working at the critical intersection of it and business  true to our name cocus – company for customers – we are proud to develop tailored solutions focus on the internet of things  blockchain  data analytics and information security  our customers are world-leaders in der respective industries – telecommunications  tourism  media  automotive  transport and logistics – impacting the life of millions across the world  to help our customers shape the future  we need the brightest minds today  this is a fantastic opportunity for someone with the passion to explore and the right experience to apply that passion and knowledge to the solutions we offer our customers  and experience one truly international  fun and productive working environment   what you will be doing  developing front end website architecture design user interactions on web pages developing back end applications and microservices investigate and deliver technology in order to implement structured and resilient solution architectures capable of handling tomorrow’s demands active scrum team member  following the framework’s ways of working and ceremonies drive quality & performance improvements by promoting new working practices prototyping agree technical design and interfaces with application team and solution designers effectively communicate progress and impediments within the scrum attend & contribute to all agile ceremonies   what we are looking for  bachelor’s degree or equivalent in computer science or similar proficiency with fundamental front end languages such as html  css and javascript experience with javascript associated frameworks such as angular    node    react and redux familiarity with server languages such as python  java  php and  net familiarity with database technology such as sql  mysql and mongobd familiarity with tdd  bdd and testing libraries and frameworks experience with api tools like postman understanding of restful principles fluent in written and spoken english passion for great technology and user experience good problem solving skills   what will be a plus  familiarity with: git  maven or jenkins atlassian stack  jira  confluence  bitbucket  familiarity with aws and google cloud services experience with: typescript  sequelize and express kubernetes docker   what we can offer you  the ability to work in innovative projects for global projects in a fast-paced environment where you can have a direct impact on the application informal and friendly culture that rewards innovation and teamwork salary according to experience permanent contract annual performance bonus gym membership ticket meal continuous development and training health insurance flexible schedules and remote work   interested? apply through this link: poderá encontrar o anúncios original publicado em: https:  www itjobs pt oferta 371273 full-stack-developer nível de experiência assistente setor tecnologia da informação e serviços software internet tipo de emprego contrato funções de trabalho engenharia tecnologia da informação
46,"Full Stack Software Engineer, Portugal (Remote)",Craft.co,"Lisboa, Lisboa, Portugal",Check link,15 candidatos,Anunciada há 2 semanas,1,0,0,0,0,0,0,1,1,0,https://www.linkedin.com/jobs/view/2378908914/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=hlXH5F1b2QjlHhmNnb175g%3D%3D&trackingId=AcJ8x57mSoCcCsOC2XZ2KQ%3D%3D&trk=flagship3_search_srp_jobs,"craft's technology helps enterprises be smarter  and our vision is to build the digital intelligence layer of the enterprise technology stack  our approach to delivering this vision starts and ends with the team we can attract  and how well we can empower the most creative and effective team of people in the technology sector   craft is an enterprise intelligence company helping organizations accelerate data-informed business decisions  our unique  proprietary data platform tracks thousands of real-time signals across millions of companies globally  delivering best in class monitoring and insight into global supply chains  among other company cohorts  our clients  including fortune 100 companies  government agencies  asset management groups  and others  use our technology for supply chain intelligence  market intelligence and related use cases  through our modular  secure  customizable portal  our clients can monitor any company they are working with and collaboratively drive critical actions in real-time   we are a well-funded technology company with leading investors from silicon valley and elsewhere   we're not your typical saas startup  our ceo is a seasoned entrepreneur and juilliard-trained cellist  our team is equally composed of musicians artists teachers and people into sports and the outdoors  the craft team is globally distributed across the us  canada  uk  and belarus  with a physical hq in san francisco  and members in cities such as seattle  la  salt lake city  and boston  we fully support and encourage remote workers!  we are an equal opportunity employer who values and encourages diversity and belonging at our company  we do not discriminate on the basis of race  religion  color  national origin  gender  sexual orientation  age  marital status  veteran status  or disability status   craft is seeking a motivated and skilled full stack software engineer  with experience building integrated  scalable  and robust saas applications and apis   in this role you will build beautiful  well-tested features and services using technologies like react  node    javascript typescript  graphql  and aws  we value learning and growing together instead of knowledge of every specific technology work in small  empowered feature teams with teammates across design  product  and data science to drive complex features from start to finish  across the full stack  including but not limited to the craft enterprise portal  craft company api  currently 300  endpoints  have unlimited opportunity for taking ownership of features and areas with increasing scope  and for technical and leadership growth provide thoughtful  constructive code reviews in an environment of mentorship  we can all learn from each other regardless of title  advocate for modern engineering best practices  and use metrics to measure change be encouraged to learn more about how a saas company works beyond engineering  to form stronger connections across disciplines  which ultimately leads to designing and building best-in-class products and services  we'd love to hear from you if have a proven track record of successfully built products and services  typically 2  years experience show curiosity through asking questions  digging into to new technologies  and always trying to grow a ""builder"" of new products  not an ""optimizer"" of existing products have experience working with databases like postgres or mongodb  and knowledge of aws cloud  terraform good knowledge of multiple frameworks  and or specialized systems experience implementing complex software systems and services strong team player  great listener  able to facilitate discussion and assimilate diverse opinions towards clear decisions self-starter  independent  likes to take initiative  a note to candidates  studies have shown that women and people of color tend not to apply for jobs unless they feel they meet exactly all items in the job description  we are most interested in finding the best candidates and they may come from a nontraditional background  we encourage you to apply  even if you don't match everything listed in the job description   benefits competitive salary   equity at a well-funded vc-backed startup remote high-end apple laptop  and ergonomic workstation allowance fun coworkers nível de experiência pleno-sênior setor tecnologia da informação e serviços software internet tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação"
