,Job position,Company,Location,Dimension,Candidates,Post time,JavaScript,Python,C#,Ruby,.Net,SQL,Angular.js,React.js,Node.js,Java,Links,Body
20,Full Stack .NET AWS Developer (M/F) - Lisboa,BOLD by Devoteam,"Lisboa, Lisboa, Portugal",501-1.000 funcionários,0 candidatos,Anunciada há 2 semanas,0,0,0,0,1,0,0,0,0,0,https://www.linkedin.com/jobs/view/2372959501/?eBP=CwEAAAF3Ta7b-OGqrtQS1sUeGq1Oy9ODbws_VMp_5LUdxoVZB-VCatmB5o1i6cbYvO5GoxIxaBvm-tT-023O8t22Pxnpm4cfM9AHWyio8CXJCk6RCfbMhTVJNlTr-Ng_uujQN-bA-ROnQK2O5SGY3QVHHb7yhSrENHsu5sAqq0j3gI67D_MW5UeVIwxwieXhtkVx0GDGbCzH2OWTBrBctHA8D3UabAFgB50rdlVp3scJokFcZBwVJRHzU0WLCcts4AV0IlHitbDZItUj6Ch8kH7Xgjrpz-bprWzqXJY0TVUoNtUOr6R3EObq-WUVngVs0IBmLy4tzdHyma8IS6ETbzqEq_9ZLakOlluXhDE&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=QjvvH%2FB2pH2S9INd1AhB3g%3D%3D&trackingId=FQ%2BwYcazbQ1mWEAJSD%2FTOQ%3D%3D&trk=flagship3_search_srp_jobs,the passion for what we do has no boundaries  our resilience is authentic and our courage is limitless when facing new challenges  we are proud of the culture we have built together  we are proud of our people at the service of technology  #techforpeople    our positioning about covid-19: due to the particular times we are facing and in order to protect our candidates and interviewers health and well being  all interviews will be held through video conference  we've created a remote onboarding process to ensure that new starters have all the knowledge they need to be able to start this new career phase    about the offer   we are currently looking for  full stack  net aws developer   the desired qualifications and skills are: · very strong  net and solid understanding of oo principles  · very deep knowledge of the amazon web services product catalogue  · dynamodb   document database experience  · experience with micro services and containerization   fargate experience a plus  · experience with using html  css and css pre-processors  sass  less  etc    · good knowledge of ui automation test frameworks  e g  selenium web driver   · advanced web development skill with angular2  typescript   building complex applications and components  · solid experience with continuous integration and continuous delivery tools  · agile development software life cycle   these are our mindsets and what you can expect from us: fair & courageous we promote ask me anything sessions  a moment where any employee can question  suggest or share any topic live with the ceo  we have a referral program that financially recognizes our employees for helping the company grow  ambition & results we believe in supporting the personal and professional growth of our employees  that’s why we have a differentiated career path management supported by a transparent model  capable of identifying  developing and adding value to your skills  we’ve created a strategic gatherings concept  a moment where information about the company's performance is shared and where we discuss short-term prospects for the future  we are focused on a thought leadership program that aims to promote and develop our employees' talent  experience and passion for technology  learning & innovating we hold informal meetings to promote knowledge sharing moments between our employees and the technological community  we invest in the continuous training of our employees through technical and behavioral workshops  language classes  external funded training and certifications and by establishing partnerships with training providers  caring & sharing we created the blue angels  a social and environmental responsibility program that puts the solidarity of our employees at the service of the community  we love some good socializing moments and we hold as many as we can  from monthly themed meetings to family events  we never say no to a good party  nível de experiência pleno-sênior setor tecnologia da informação e serviços tipo de emprego tempo integral funções de trabalho tecnologia da informação
22,Full Stack Developer - AWS/.Net/HTML5 (M/f) - Lisboa,BOLD by Devoteam,"Lisboa, Lisboa, Portugal",501-1.000 funcionários,3 candidatos,Anunciada há 2 semanas,0,0,1,0,1,0,0,0,0,0,https://www.linkedin.com/jobs/view/2372966115/?eBP=CwEAAAF3Ta7b-FO-OXZi3BHZCdS5u42_nqZ-dFRdCQvE0c97ahCM-MWczGmHXNQ4lHmsCRlyU_ZtkeGknLhqxNyriTEbIBcDccKJAz2boOuZynEnGwN8sBdkDCZpUUM_l-T97jWWz63tsKVod-H2-BmdvEM-bOo80gWttDL0NGkcveU3B74nWDAnVkcLhCp-XIp8vT1J2zXIERHMChrB4lprtLPNlusTfQQ9u2c9DwEEWZ6_27l_6l8dlcfmkFA5T6j4aC_hTw3tqDr7D6JZiyJyxPeKFt0y3u_32YNnfSWJmUU4ohB3ZbE2rywarK2iu2IhYKU5Ga53ttz2i4JbFjO8v1tlHHw70BAwhRc&recommendedFlavor=SCHOOL_RECRUIT&refId=QjvvH%2FB2pH2S9INd1AhB3g%3D%3D&trackingId=%2Bzb8ZByxWLKxNult65j7KA%3D%3D&trk=flagship3_search_srp_jobs,the passion for what we do has no boundaries  our resilience is authentic and our courage is limitless when facing new challenges  we are proud of the culture we have built together  we are proud of our people at the service of technology  #techforpeople    our positioning about covid-19: due to the particular times we are facing and in order to protect our candidates and interviewers health and well being  all interviews will be held through video conference  we've created a remote onboarding process to ensure that new starters have all the knowledge they need to be able to start this new career phase    about the offer   we are currently looking for  fullstack:  job responsibilities   role  · work closely with business sponsors to ensure the solution meets the needs of the fixed income trading desks  · helping to define the cloud strategy for the project  including the selection of the right aws components to support the project  · contribute to the technical design and ensure all aspects of the system architecture are well documented  · work closely with partner technology teams and to collaborate effectively  · have a deep knowledge of c# and the  net framework and how to develop  net services for the cloud   technical skills required  · very strong  net and solid understanding of oo principles  · very deep knowledge of the amazon web services product catalogue  · dynamodb   document database experience  · experience with micro services and containerization   fargate experience a plus  · experience with using html  css and css pre-processors  sass  less  etc    · good knowledge of ui automation test frameworks  e g  selenium web driver   · advanced web development skill with angular2  typescript   building complex applications and components  · solid experience with continuous integration and continuous delivery tools  · agile development software life cycle  these are our mindsets and what you can expect from us: fair & courageous we promote ask me anything sessions  a moment where any employee can question  suggest or share any topic live with the ceo  we have a referral program that financially recognizes our employees for helping the company grow  ambition & results we believe in supporting the personal and professional growth of our employees  that’s why we have a differentiated career path management supported by a transparent model  capable of identifying  developing and adding value to your skills  we’ve created a strategic gatherings concept  a moment where information about the company's performance is shared and where we discuss short-term prospects for the future  we are focused on a thought leadership program that aims to promote and develop our employees' talent  experience and passion for technology  learning & innovating we hold informal meetings to promote knowledge sharing moments between our employees and the technological community  we invest in the continuous training of our employees through technical and behavioral workshops  language classes  external funded training and certifications and by establishing partnerships with training providers  caring & sharing we created the blue angels  a social and environmental responsibility program that puts the solidarity of our employees at the service of the community  we love some good socializing moments and we hold as many as we can  from monthly themed meetings to family events  we never say no to a good party  nível de experiência pleno-sênior setor tecnologia da informação e serviços tipo de emprego tempo integral funções de trabalho tecnologia da informação
24,Senior DevOps Engineer,Ytech,"Porto, Portugal",11-50 funcionários,20 candidatos,Anunciada há 3 semanas,0,1,0,0,0,0,0,0,0,0,https://www.linkedin.com/jobs/view/2349033644/?eBP=CwEAAAF3Ta7b-MmIntU_SOzrxsoBT-KNN5MNZDzYxJvby3tuFVIhxU6XlcAuM59rOck8ZNBGacNLRd9-RulQW0MySxo3io9yLXc2Dt-kauFxzpGbmDl6Nx6z7Bqu5sQW89nuazEHG_a9hSJRpzZyxqDX6e-gPglKFf4S8KTng4RZH_NO7so41e9GaBA9zjkM8W3e60E5zFUfCr-1ss4A9wgxIbX25-cQBi2AD38a2Jyi2qEOI7ZKRNvn6ZGxl6I__tVrgJfiJD8lKH50svcIN5vJmgMLxwvxcqshSkoH-1kG8_y98Q0yE-sSgQCPHxLCRR_Vco0b9wbMPpnqTnegi11kzBVwG7U3qmJEiY3q1v6GJ5fZ6fcrqYIRKMIlmScRo7PltfP6cu0Q&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=QjvvH%2FB2pH2S9INd1AhB3g%3D%3D&trackingId=Z6ru3BXvJzemHYrujILr%2FQ%3D%3D&trk=flagship3_search_srp_jobs,anunciada por maria carolina seixas 2° sourcing & recruitment consultant at ytech envie inmail hi human tech machine   ytech  the coolest it startup ever  is hiring  you? !  if you like animals  scooters  gummies  coffee and tech  or none of these really :p  come join our team   we’d be super happy to have an expert senior devops engineer joining us  with the below essentials skills and expertise:  aws  gcp  azure  core  3  years experience of experience as a full-stack developer background in devops related practices such as ci cd  infrastructure automation  and infrastructure as code experience in configuration management tools  terraform preferred  and scripting languages  bash or python  ·       strong linux experience  so  if you are a devops engineer even with your eyes closed  omg  you’re awesome  and we would love to have you on our team!  we’re looking for an eloquent techy  meaning a marvelous speaker and writer - top skills of communication  you know?     if you’re up to working in tight deadlines  you’re our person!  for english speaking techies only  but if you’re from mars and speak martian  that’s fine too   we are looking for a techy to start asap so… ready? set… go!  ps:  we promise we’re cool :   nível de experiência pleno-sênior setor tecnologia da informação e serviços tipo de emprego contrato funções de trabalho engenharia tecnologia da informação
26,Full Stack Developer,Applied Blockchain,"Porto, Porto, Portugal",Check link,9 candidatos,Anunciada há 3 semanas,0,0,0,0,0,0,0,1,1,0,https://www.linkedin.com/jobs/view/2370266222/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=QjvvH%2FB2pH2S9INd1AhB3g%3D%3D&trackingId=meu5tQaNEF%2Bokt%2BdYTkhdQ%3D%3D&trk=flagship3_search_srp_jobs,applied blockchain is an innovative applications development company  focussed on distributed ledger and confidential computing technologies  based at level39  europe’s largest fintech accelerator in london’s canary wharf and in porto  portugal  applied blockchain has an expert team of developers creating cutting-edge solutions for disruptive startups and corporate clients in banking and finance  energy  aviation  automotive  shipping  telecommunications and social impact sectors  our clients already include shell  also an investor in the company   klm  lloyds register  toyota  united nations and we’re advising the uk government  we are building a new generation of decentralised and confidential solutions  working through some of the most interesting technical problems in this field such as identity management  transaction anonymity  encryption  cryptography and data security   what you’ll be doing build node   backend integrated with react   frontend using  on rest api's develop cutting-edge software solutions for startup and corporate clients develop decentralized applications work alongside other developers in the team to create secure  performant  resilient business applications engage with clients to understand their product business proposition in trading  energy  shipping  mobility  supply chains  and financial services  create automated tests peer code review configure deployments using docker and kubernetes take responsibility for features you deploy into staging and enterprise production environments   requirements enterprise architecture enterprise software 5  years professional experience developing node   web applications strong experience and knowledge of design and architectural patterns strong communication skills knowledge of postgresql react    nice to have  bachelor's degree  nice to have  devops  docker  kubernetes  nice to have    benefits 22 days holiday 1000 euro training budget and up to 5 training days   year healthcare insurance meal cards team meeting lunch flexible work from home policy nível de experiência pleno-sênior setor tecnologia da informação e serviços software internet tipo de emprego tempo integral funções de trabalho engenharia
28,PHP Developer Full Stack,SmartDigit,"Lisboa, Lisboa, Portugal",Check link,0 candidatos,Anunciada há 1 semana,1,0,0,0,0,1,1,0,1,0,https://www.linkedin.com/jobs/view/2399422178/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=QjvvH%2FB2pH2S9INd1AhB3g%3D%3D&trackingId=rkq0ivAJiNLycv3uNPOqvA%3D%3D&trk=flagship3_search_srp_jobs,a smartdigit é uma empresa de desenvolvimento de software empresarial que procura um profissional para desempenhar funções de php developer para integrar num projeto de uma aplicação saas multiplataforma para diversos clientes em todo o mundo   responsabilidades desenvolvimento de novos serviços e melhorias das funcionalidades existentes  pesquisa e implementação de novas tecnologias e ferramentas no ambito do projeto  colaboração e envolvimento numa pequena equipa de desenvolvimento   qualificações  um pouco sobre ti 3 ou mais anos de experiencia em desenvolvimento web  experiência comprovada com javascript  es6   php frameworks  preferencialmente laravel   scss css  docker  sql  espírito de iniciativa e atenção aos detalhes  criativo a   inovador a  e com espírito de equipa  aprendiz rápido  novas linguagens   tecnologias  e disposto a melhorar a si mesmo  apaixonado por desenvolvimento de software  boa capacidade de comunicação  organização  facilidade de relacionamento interpessoal   damos valor aos conhecimentos metodologias agile  cloud services  aws  azure  etc   experiencia jira  bitbucket e cd ci  module builder  webpack  grunt   express  socket io  mongo  oauth  angular  node    oferecemos remuneração de acordo com a experiência demonstrada  tipo de contrato: sem termo  enquadramento numa empresa baseada nas relações  na inovação  na simplicidade e eficiência  excelente ambiente de trabalho criativo e colaborativo  oportunidade de integrar uma empresa jovem e ambiente internacional  seguro de saúde  formação inicial e contínua  flexibilidade no horário de trabalho e trabalho remoto   envie a sua candidatura por email para  local de trabalho: linda-a-velha nota: apenas iremos considerar as candidaturas de cidadãos da união europeia ou com autorização de residência em portugal para exercício de atividade profissional subordinada  nível de experiência assistente setor tecnologia da informação e serviços software internet tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
30,Fullstack Developer (NodeJS/ReactJS),BOLD by Devoteam,"Porto, Portugal",Check link,9 candidatos,Anunciada há 1 semana,1,0,0,0,0,0,0,1,1,0,https://www.linkedin.com/jobs/view/2370010254/?eBP=CwEAAAF3Ta7b-J5tz1x3WTnFqh6oLTtKZGLqxNqG4D6fAUHzVYB9JSth1jJFiVR1r2ypx0f2ZOdWrjoWZvFoRlI4v0AVe9vkOMOZqVVWjTxDXS81sDShk3gkvPELDOGwmAlz9iVJ__CLKtJi5DMAfMjHhOajszjS9Cw-lAy5rYKewcFvdtnoXh6Fh4LT6xAUpK_s-IgNVxqYmcbuyV7Z8SPdveNYOAAFN6Hb-VcAH1q0c1v7Sw3o8nj6sugnnSjInr1NtqRiT7DnlqaJOdktbfkin--ZdNdBql2GM7TU5-RWSKZEeAjWsy-AphCvT05FgmSvxXzf2K4bXyeGtDKJ2kMCezB4YWWbpwJHTprOSQ&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=QjvvH%2FB2pH2S9INd1AhB3g%3D%3D&trackingId=kRuFYjTc%2FSpDvBrjzQtnhA%3D%3D&trk=flagship3_search_srp_jobs,anunciada por inês coelho talent spotter | bold by devoteam || hiring the best it talents || recruitment team leader envie inmail the passion for what we do has no boundaries  our resilience is authentic and our courage is limitless when facing new challenges  we are proud of the culture we have built together  we are proud of our people at the service of technology  #techforpeople   our positioning about covid-19: due to the particular times we are facing and in order to protect our candidates and interviewers health and well being  all interviews will be held through video conference  we've created a remote onboarding process to ensure that new starters have all the knowledge they need to be able to start this new career phase   about the offer we are currently looking for a fullstack developer   the desired qualifications and skills are: bachelor’s degree in the it area or equivalent   3 years of experience as a fullstack developer   solid experience with javascript  typescript  node  and react   experience in crypto and or blockchain is not a requirement but it's a big plus  fluency in english  written and spoken    these are our mindsets and what you can expect from us:  fair & courageous we promote ask me anything sessions  a moment where any employee can question  suggest or share any topic live with the ceo  we have a referral program that financially recognizes our employees for helping the company grow  ambition & results we believe in supporting the personal and professional growth of our employees  that’s why we have a differentiated career path management supported by a transparent model  capable of identifying  developing and adding value to your skills  we’ve created a strategic gatherings concept  a moment where information about the company's performance is shared and where we discuss short-term prospects for the future  we are focused on a thought leadership program that aims to promote and develop our employees' talent  experience and passion for technology  learning & innovating we hold informal meetings to promote knowledge sharing moments between our employees and the technological community  we invest in the continuous training of our employees through technical and behavioral workshops  language classes  external funded training and certifications and by establishing partnerships with training providers  caring & sharing we created the blue angels  a social and environmental responsibility program that puts the solidarity of our employees at the service of the community  we love some good socializing moments and we hold as many as we can  from monthly themed meetings to family events  we never say no to a good party   about bold we are focused on developing and delivering innovative technological solutions through a unique combination of technology expertise and agility  maximizing business value for our clients  our focus when it comes to supporting our client’s digital journey is about clear choices that build & develop skills in a very targeted way   since 2018  bold by devoteam has been part of the devoteam group  a global leading player in digital transformation for leading organisations across emea  with a revenue of €761m  together  we share a common vision of transforming technology to create value for our clients  partners and employees in a world where technology is developed for people  nível de experiência pleno-sênior setor tecnologia da informação e serviços tipo de emprego tempo integral funções de trabalho tecnologia da informação
32,Senior Java Software Engineer,eDreams ODIGEO,Porto e Região,Check link,2 candidatos,Anunciada há 1 semana,0,0,0,0,0,0,0,0,0,1,https://www.linkedin.com/jobs/view/2367095549/?eBP=CwEAAAF3Ta7b-DAxVHimsi_9Khojw83PB74QK_9oN1BVhZpzWgC2254ge9wzcxwGp5rt_Q_zMR0mKjGlAJ1sg6s7bilxqjBI5vm-BuBRiOkKT1iFXvP3IdNUCPHN7XGMTQ2frNWWgCvFvYubdLRyohd2B0ekr55r7E-mIskUmawgB-gcp0W4j21orfHEAO8WzFisZH4rzfUJGcyDtF-pC0gXyfWToKR_-d0BGfAiVzX8M5iVTOO2aRG-h4F6aL0DECEtvEzKRZzV-7gmPMg3T6NvNwFJvQEv8-g0fUjq1sqwMxfxYlRUhznHLGF2E71-gkLZ3R4lzrYg0AzbOFdHHc30zIwxt-adVRCvnCY4QQ&recommendedFlavor=SCHOOL_RECRUIT&refId=QjvvH%2FB2pH2S9INd1AhB3g%3D%3D&trackingId=XL4homibYtNm4pnC%2B5%2Fblg%3D%3D&trk=flagship3_search_srp_jobs,anunciada por nora valderrama growing porto hub | talent acquisition specialist at edreams odigeo envie inmail are you ready to shape the future of travel by working at one of the world's largest online travel companies? at edreams odigeo you will have a real impact  combining more than 600 airlines and 100 000 flights worldwide every day into billions of potential combinations and helping our users find the very best travel deals  our mission is to help customers reach their destination by offering millions of combinations in real time of different products like flights  trains and hotels to travel worldwide  and find the best travel deals by using technology and data    we are looking for a senior java software engineer to join our porto headquarters   you will be in charge of building and evolving the search domain microservices platform which powers more than 80 millions searches every day  you will concurrently obtain the best offers from the airlines and combine them to build the best deal and offer it to the customer in instant real time   we set the path  shape with us the way people travel   at edreams odigeo  we believe in full end to end ownership of results and empower our teams to develop solutions that benefit both the customer and our business  iterating fast to continuously learn and improve  we are a fully agile organisation  and our product development teams use kanban practices to deliver business value continuously   you will work with a top notch tech stack  including: java 11 bigdata  kafka  cassandra  bigtable  redis  neo4j…  machine learning models datamesh  docker  kubernetes  google cloud sonarqube  the technical mindset is really important for us  this is why we promote: microservices platform clean code solid principles and tdd  do you have a real passion to thrive developing high-quality software? join us and put your expert java knowledge to use crafting high-performance applications   you will: be part of a young multidisciplinary team where everyone can speak up with new ideas  take initiative and be a self-starter take advantage of your data driven capabilities and use your design pattern skills to solve problems be enthusiastic and come up with creative options to deliver solutions use your knowledge of cloud and of continuous delivery environments to help you deliver value quickly seek out opportunities to learn  share and grow continuously we work in english so you will need good technical english level   what do we offer? a free edreams prime subscription to benefit from significant discounts on your travels  competitive compensation package with an attractive bonus structure  excellent environment for continuous growth and learning: with our learning & development programs  you will have access to tech talks  internal soft skills and technical skills trainings  language lessons  external events and industry conferences  free subscription to o'reilly online learning  fast-track career development: with our unique programs  you are always working towards the next step on your career path  we also have for you a ticket restaurant benefit & unlimited beverages and coffee for free at the office  with many types of milk alternatives  because we like our edoers happy and healthy!  a phenomenal lifestyle and work-life-balance  new to the city? we also offer great relocation packages  additional prizes and awards for a variety of team and individual achievements  fun at work: at edreams odigeo  work and fun go hand in hand!  … and the opportunity to work in a dynamic  dedicated  fun and passionate team of professionals  we journey together!  come fly with us and join us now   edreams odigeo under its four leading online travel agency brands – edreams  go voyages  opodo  travellink  and the metasearch engine liligo –is an equal opportunity employer and value diversity and inclusion  we do not discriminate on the basis of race  religion  color  national origin  gender  sexual orientation  age  marital status or disability status  nível de experiência pleno-sênior setor lazer  viagens e turismo tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
34,Senior Software Engineer - Portugal,"RealPage, Inc.","Matosinhos, Porto, Portugal",5.001-10.000 funcionários,11 candidatos,Anunciada há 3 semanas,1,0,1,0,1,1,1,1,0,0,https://www.linkedin.com/jobs/view/2315500458/?eBP=CwEAAAF3Ta7b-EM2jZBPOLjeKhQYal0qtMXyBrCpdJF0_oVpPWrMOomd9LmbLca3GV4hqPY91Mh-7NSOqmCeX0C2s03BC8asK6nRMc-yOyOoFOD0fHTeHjv-mIP0Z6YG9a0ikTouVkJi66fri_LvgICt7EfDfxWNM6nSfHSzFZuxPRRcU1avgLCRi8TAUTCyw6GyBg4kofZzhDTpmQ65OoC8NdGhuXAstgDtj38oEn6vE1hQv1XMPU8H7lLlUBURF3o-0M2UuL0ZT_0oxibiXwysTW7ttibjwzzDhULrSm6UBb5anO7adKM_GhU5mAyEWC2jgWD5ghvsNgwibhbetg-0iWQIzddeZZYo2YY&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=QjvvH%2FB2pH2S9INd1AhB3g%3D%3D&trackingId=cBNCDBBrhh6SdXI3KzeCBg%3D%3D&trk=flagship3_search_srp_jobs,who we are  realpage is changing the technology real estate industry and our teammates know how to think big and leave their mark  if you want to join a globally progressive and inclusive company devoted to excellence  we are looking for you!  we are the leading global provider of software and data analytics to the real estate industry  we navigate clients toward the right decisions with data and technology insights they can only get from realpage  serving our clients is our highest priority and realpage teammates are our greatest asset   come join a team where your work makes an impact every day!  about the team  buildium is looking for smart  driven  enthusiastic software engineers to join our team in porto  portugal  our core product is an all-in-one property management platform designed for real estate professionals to take control of their business by streamlining their accounting  maintenance  communication  and leasing processes in the cloud   as a senior software engineer  you'll be part of a cross-functional product team delivering new features to our client base of over 18 000 property managers and housing associations  this is a great chance to be part of a growing organization that is dedicated to engineering best practices and processes as well as continually providing opportunities for professional growth   what you’ll do work in two-week sprints building new features and enhancing existing features of the buildium platform using technologies like c#  asp net web api  angular  and mysql  full stack design and development with a focus on maintainability  usability  scalability and performance  be a positive influence on the team through technical reviews  collaborating with other developers on the team  and ensuring adherence to coding and testing standards  work closely with product managers to understand the future business direction with the goal of architecting the platform optimally  work closely with technical leads and other stakeholders to develop project plans and participate in resource planning  contribute ideas and work on solutions to evolve our ci cd processes and tools  maintain a high awareness of industry issues and trends  particularly in regard to web technologies   net  microservices  cloud computing  aws   and automated unit testing  participate in our engineering guilds  focus groups  and tech talks to contribute to the research and implementation of new technologies  tools  and architectural patterns   required knowledge skills abilities fluency in english with strong written and oral communication skills 5  years of experience in developing customer facing software self-motivated and willing to work through problems without obvious answers hands-on experience with c#   net 4 5  net core  asp net mvc web api and javascript frameworks like angular  react  and or vue hands-on experience working with creating and consuming rest web services and apis experience working with writing sql queries and designing databases  mysql is a plus  understanding of source code management tools such as git  and the workflows associated with them  branching and merging  excellent presentation and facilitation skills experience with aws docker or similar cloud platforms also a plus  note: buildium does not have an official office in portugal and any job offers will be made by upperhand software  unipessoal lda  upperhand software  unipessoal lda is not a realpage company   what we offer competitive salary health insurance free weekly team lunches  fresh fruit  coffee and drinks professional development opportunities diverse distributed team in portugal  usa and india remote-friendly environment working at buildium is unlike any other gig you've ever had  with offices in the us  portugal and india  you will be interacting daily with colleagues distributed all around the world  we’re casual  open  innovative and collaborative  as a company that empowers their employees to do the right thing  you will find that buildium’s drive to be the best is contagious   buildium is an equal employment opportunity employer and considers qualified applicants without regard to gender  sexual orientation  gender identity  religion  race  veteran or disability status  we celebrate diversity and are committed to building an inclusive work environment where all employees feel a sense of belonging while bringing their authentic self to the table and being valued for it   connect with us!  not ready to apply? connect with us for general consideration  nível de experiência júnior setor tecnologia da informação e serviços software serviços financeiros tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
36,Junior Full Stack Software Developer,Elevus,"Porto, Porto, Portugal",18 no LinkedIn,13 candidatos,Anunciada há 2 meses,1,0,0,0,0,0,1,0,0,1,https://www.linkedin.com/jobs/view/2344418106/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=QjvvH%2FB2pH2S9INd1AhB3g%3D%3D&trackingId=9CieycCeriNedKQnFn7Mzg%3D%3D&trk=flagship3_search_srp_jobs,perfil formação superior em engenharia informática ou similar  experiência em várias tecnologias como: java  jquery scrum  html  mysql e javascript  experiência em desenvolvimento de testes  bons conhecimentos em maven  jenkins  eclipse  angular  gosto pelo desenvolvimento e trabalho em equipa  gosto pela partilha de conhecimento e sentido deinterajuda  proatividade e ambição  oferta integração em equipa jovem e dinâmica aprendizagem contínua  remuneração de acordocom a experiência demonstrada  nível de experiência assistente setor tecnologia da informação e serviços recrutamento e seleção recursos humanos tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
38,Full-Stack Developer,Match Profiler,"Lisboa, Lisboa, Portugal",51-200 funcionários,0 candidatos,Anunciada há 1 semana,0,0,0,0,0,0,1,0,0,1,https://www.linkedin.com/jobs/view/2390991601/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=QjvvH%2FB2pH2S9INd1AhB3g%3D%3D&trackingId=do2VooH4Eyngp2hkQIzvmQ%3D%3D&trk=flagship3_search_srp_jobs,a match profiler é uma consultora de sistemas de informação que atua desde 1999 no mercado nacional e internacional  temos competências multidisciplinares e know-how na área de it que nos permite contribuir  otimizar e progredir com os nossos clientes   para integrar equipa do nosso cliente estamos de momento a recrutar profissionais com o seguinte perfil:  full-stack developer  m f  – grande lisboa  o que precisas de ter licenciatura em engenharia informática ou similar  experiência minima de 2 anos em funções similares  experiência em java e frontend angular    espírito por trabalho em equipa e capacidade de iniciativa  fluência na língua inglesa  o que nós podemos proporcionar terás um acompanhamento personalizado por parte dos nossos managers  o teu manager vai estar atento às tuas motivações e sugestões  as vitórias e conquistas serão festejadas em conjunto  acompanhamento da nossa equipa de recursos humanos e suporte  feedback constante do teu trabalho  e como é óbvio bastantes convívios  para responder a esta oportunidade  envie-nos o seu cv  com indicação da referência bf fs i para o seguinte endereço de email nível de experiência assistente setor tecnologia da informação e serviços software recrutamento e seleção tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
40,JAVA Developer - Área da Saúde (M/F),Altran,Lisboa e Região,+ de 10.001 funcionários,1 candidato,Anunciada há 2 dias,1,0,0,0,0,0,0,0,0,1,https://www.linkedin.com/jobs/view/2374476492/?eBP=CwEAAAF3Ta7b-PjQfp2DFnSy_IxSdg90lSl8vbEHFChzIjOvu-Ezvwnaw3nFj86E17AO8rDPjyrEmZ8IPdfUXaQe8Kx0XX3x4C5AwX_tvy5953DY7XjTDam5sDDHeDbLP0yIgZAX3PIqTm7RQftqfHEG_KApRBChlRdEhi4K_Oh1Hl9ThnjFk0f5otSSX2fLb_RT2W3RGGq0C67gNcIq9R-j7JQ3cOUK_KpW-jVYHClH0-1w5Y1ikSbyQiadYhuRfRjqdGobvzhewI15CRt58c6tV9I0W6fOVjp0atPqlH0EwvOgiVe0YRnWp0bJFjqAY0An09FYDEd97VLjQkxvIXRtYOWkw9iMExqBHb6IiqU-pFrfFpo2qaRAyp8V4-r3Ba-SKZeqoG5x0OM&recommendedFlavor=SCHOOL_RECRUIT&refId=QjvvH%2FB2pH2S9INd1AhB3g%3D%3D&trackingId=noIk7CzlknmJCDwNwV%2FZ7w%3D%3D&trk=flagship3_search_srp_jobs,oferecemos  integração numa das maiores e mais brilhantes equipas de consultoria de ti: nós  possibilidade de participar de projetos internacionais  evolução da carreira  novos desafios  local de trabalho: lisboa central    missao  a altran está a recrutar dois java developers com cerca de 2 3 anos de experiência que tenham interesse numa posição de desenvolvimento full stack   o nosso cliente atua na área da saúde e localiza-se na zona central de lisboa  sendo que a principal função será o desenvolvimento e implementação de novas features  bem como a elaboração da respetiva documentação   ao nível do stack tecnológico procuramos alguém com um background técnico preferencialmente em java ee 8  spring  hiberrnate  oracle weblogic  redhat whildfly  javascript  html e css  trata-se de um projeto com uma componente de ci-cd com jenkins e git para versionamento   perfil  formação superior em engenharia informática ou similar  conhecimentos sólidos de programação orientada a objetos em java ee 8  experiência de 2 3 anos como full stack developer  experiência em desenvolvimento com spring ou hibernate  oracle weblogic  redhat whildfly  jenkins e git  bom nível de inglês  falado e escrito  nível de experiência assistente setor tecnologia da informação e serviços software segurança de redes e computadores tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
