,Job position,Company,Location,Dimension,Candidates,Post time,JavaScript,Python,C#,Ruby,.Net,SQL,Angular.js,React.js,Node.js,Java,Links,Body
20,Fullstack Developer - Jumia ODS ( Full Time),Jumia Group,"Porto, Porto, Portugal",1.001-5.000 funcionários,8 candidatos,Anunciada há 2 meses,0,0,0,0,0,0,0,0,1,0,https://www.linkedin.com/jobs/view/2293684026/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=QYnoKCRVqdR46fTvGqHCdw%3D%3D&trackingId=gUV3bv9ZLKzJo9kZnQxIiw%3D%3D&trk=flagship3_search_srp_jobs,jumia is the leading pan-africa e-commerce platform  founded in 2012  jumia’s mission is to improve the quality of everyday life in africa by leveraging technology to deliver innovative  convenient and affordable online services to consumers  while helping businesses grow as they use our platform to reach and serve consumers   our platforms consist of our marketplace  which connects sellers with consumers  our logistics service  which enables the shipment and delivery of packages from sellers to consumers  and our payment service  which facilitates transactions among participants active on our platform in selected markets  through our online platforms  consumers can access a wide range of physical and digital goods and services  fashion  electronics  beauty products and also hotel and flight bookings or restaurant delivery   with over 3 000 employees in 14 countries spanning across 6 african regions  jumia is led by top talented leaders offering a great mix of local and international talents and is backed by very high-profile shareholders  jumia is committed to creating sustainable impact for africa  jumia offers unique opportunities in a vibrant and booming environment  creating new jobs  new skills  and empowering a new generation  we are looking for talented people with a passion for africa to join our team and embark on our exciting journey!  your work-life opportunity  the logistics team is responsible for improving time efficiency for our customers  riders  and partner stores  the team leverages machine learning  combinatorial mathematics  and operations research techniques to build services that make smart matching decisions and minimize the staleness of the fleet   in particular  you will work closely with a multidisciplinary team  developers  devops  qa engineers  product owners  oriented to continuous delivery work across the entire product life cycle: concept  design  development  deployment  testing  release  support write module  well-organized code  construct and verify  unit test  software components to meet design specifications take ownership for your code to be qualitatively high and you will support your colleagues in code reviews  integration of user-facing elements developed by front-end developers build efficient  testable  and reusable modules rapidly fix bugs and solve problems  requirements at least 3 years of previous working experience in web development  previous working knowledge with golang or php  node  and elasticsearch knowledge will be kindly welcomed  understanding fundamental design principles behind a scalable application user authentication and authorization between multiple systems  servers  and environments creating database schemas that represent and support business processes excellent communication skills and being able to work independently or in a full team proficient with mysql  experienced with web serverside and clientside technologies  working knowledge of symfony framework or similar  experienced with version control technologies  git   aware of performance and security topics on web development preferably previous commercial experience in web application development and   or software development  some knowledge of the linux command line   personal qualities & behavioural traits enthusiasm and an interest in all things technology  solution oriented and proactive attitude  likes problem analysis and solving  eager to work in team environment and share knowhow - easily adapts to new situations and changes  has a keen attention to detail and is organized   academic & trades qualifications higher education in it  software development  experience of the full software development life cycle: from requirements gathering and functional specification  to development  testing and delivery proficiency in english  both written and verbal   we offer a unique experience in an entrepreneurial  yet structured environment the opportunity to become part of a highly professional and dynamic team working around the world an unparalleled personal and professional growth as our longer-term objective is to train the next generation of leaders for our future internet ventures a second home where you will find opportunity for growth and career development  benefit list includes  but is not limited to  health insurance  parental bonus  snacks  fruits and bonuses based on your excellent results  nível de experiência assistente setor tecnologia da informação e serviços internet serviços financeiros tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
22,Senior Full-Stack Developer (remote),funded.club,"Porto, Porto, Portugal",11-50 funcionários,11 candidatos,Anunciada há 1 mês,1,0,0,0,0,0,1,0,1,0,https://www.linkedin.com/jobs/view/2338154532/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=QYnoKCRVqdR46fTvGqHCdw%3D%3D&trackingId=yPWF85bUIakM3wTkzi4fsg%3D%3D&trk=flagship3_search_srp_jobs,what is slate?  slate is a web and mobile product used by some of the top brands in the world to create branded social media content in real-time  we have customers from the nfl  nba  mlb  mls  english premier league as well as some of the largest media organizations and brands in the world   we are a young company made up of a small  dedicated  team distributed across the globe  slate is backed by great investors including titletown tech  a joint venture of the green bay packers & microsoft  and wise ventures  associated with the minnesota vikings    we have been growing rapidly over the past year and have ambitious plans to grow both the company and product offering quickly  we have an exciting and extensive product roadmap of robust features and developments planned for both our web and mobile products  and this is where you fit in!  role description  we're looking for a full-stack developer focused on cloud  aws  and web development  the ideal candidate will be strong on both backend and frontend development   this individual will be comfortable working in a fast-paced environment without a lot of structure  we're particularly interested in an engineer with a passion for collaboration  quick iteration  and improving the skill sets of those they work alongside  the ideal candidate will also have ambitions to help lead an engineering team   for this role  you must be able to work autonomously  you must be proactive  and goal oriented  you will have the ability to balance business values  code quality and development pace   being a part of a small  focused team  you will be working closely with our co-founding team including our cto  based in bulgaria  as well our ceo   head of product  based in nyc  as well as other co-founders  engineers  and designers  this is an ideal role for an experienced engineer who is looking to join a passionate team and be part of the exciting start-up journey   responsibilities actively contribute to a small team of distributed engineers and designers working autonomously and developing features rapidly  design and build new features  simplify existing services  and help scale our systems as we rapidly grow and evolve  write sustainable  testable  high-quality  high-performance code  support and improve existing projects  knowledge of 2d graphics is a big plus  develop the great user experiences designed by our product team  identify opportunities for improvement wear multiple hats and jump between projects & tasks occasionally review peer code changes assist in designing infrastructure and architecture open to share knowledge with teammates and to help assist other teammates as needed    requirements: at least 4  years of back-end development experience with node    at least 2  years on aws services & sdk  at least 4  years of front-end development experience  ideal candidate with have 7  years of programming and development experience typescript 3 5  javascript node   aws: dynamodb  lambda  cognito  cloudformation  other aws services are a plus  design patterns architecture patterns is a plus proficient with angular 8   understanding of angular ecosystem  tools and libraries bootstrap 4  ngrx proficient understanding of html5  css 2  familiarity with commonly used typescript  javascript frameworks and libraries  previous experience helping lead a start-up dev team is a plus excellent communication skills ability to think effectively  critically and creatively fluency in english required   our culture: able to work and communicate positively and respectfully with others you're good at navigating and shaping the dynamics of a rapidly-growing company with a remote-first culture: quickly adapting when priorities change and making conscious trade-offs with incomplete information  nível de experiência júnior setor marketing e publicidade software internet tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
24,Java Developer,Decskill,"Lisboa, Lisboa, Portugal",201-500 funcionários,0 candidatos,Anunciada há 4 semanas,0,0,0,0,0,0,0,0,0,1,https://www.linkedin.com/jobs/view/2394375297/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=QYnoKCRVqdR46fTvGqHCdw%3D%3D&trackingId=ADgJd5bO9oSFHClcwsc31Q%3D%3D&trk=flagship3_search_srp_jobs,"java developer:decskill - tecnologias de informação descrição do emprego: java developer id:  8938581  data   06-10-2020  empregador   decskill - tecnologias de informação  país da emprego   portugal  distrito   lisboa  categoria s    informática e tecnologias  intervalo salarial   informação exclusiva jobmatch  descrição do anúncio  decskill is 100% portuguese technological company  founded in 2014  and we currently have more than 200 employees  decskill operates in both national and international markets  with offices in lisbon  oporto and a coruña  capable to provide services to any location in the national territory   how can decskill be an accelerator to your career?  we currently operate in 3 major areas: outsourcing by decskill  augmented reality and computer vision products and solutions  by proskill  and agile training and coaching  by getskill   the success of decskill is built from the inside out  with talented employees and constant evolution  with innovative aspirations and a commitment to make a difference   we are looking for a java developer for lisbon   required skills  » 3  years of experience in unix linux systems   » good experience in ci cd tools and technologies and  in general  in “infrastructure as code” solutions   » experience with one or more of the following virtualisations  containerization and automation technologies: ansible  docker  kubernetes   etc    » 3   experience working as a full stack java developer  with excellent knowledge in software design and clean code principles  with knowledge of the main integrated development environments  preferable eclipse or intellij idea   » good experience in designing and implementing apis  e g   restful architectures  soap services    » good experience of java build tools  maven  gradle  etc     » good knowledge of one or more of the following data definition languages: xml xsd   on   if you’re interested in this job please send your curriculum vitae in english with the reference “jfo_java_mob""  nível de experiência assistente setor tecnologia da informação e serviços software recrutamento e seleção tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação"
26,Software Engineer .NET/Full Stack,Zühlke Group,"Porto, Porto, Portugal",1.001-5.000 funcionários,22 candidatos,Anunciada há 2 semanas,1,0,0,0,1,0,1,1,0,0,https://www.linkedin.com/jobs/view/2381521415/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=QYnoKCRVqdR46fTvGqHCdw%3D%3D&trackingId=WL5D%2B%2FMMqXab7bVQOjURpg%3D%3D&trk=flagship3_search_srp_jobs,who we are  zühlke is an innovation company and helps corporates and start-ups to turn their idea into customer value and therefore market success  we develop financially successful products  services and business models for today’s digital world – from coming up with the initial idea through to the implementation and operation  we can achieve this by drawing on the experience of over 1000 in-house experts and of more than 10 000 successful projects   zühlke portugal is an attractive employer that offers challenging career opportunities for skilled  highly motivated software engineers  within the zühlke group  we position ourselves as a center of expertise for distributed  agile software development  together with colleagues in switzerland  germany  the uk  austria  serbia  bulgaria  singapore and hong kong we work on challenging software projects involving the latest technologies and variety of known practices   we are currently looking for highly motivated software engineers to join and build our team in porto   why zühlke work in an international client-based environment along with the leading experts in the industry family & wellbeing package - family health insurance  adjustable workload  80-100%  and flexible working hours personal development plan shaped to your needs unique opportunity to make an impact in the early phase of building up a new zühlke location clear career path and defined personal goals with achievement-based career prospects projects based in porto with opportunities to travel or working temporarily at other zühlke locations your talent  you should have a technical related degree and or equivalent professional qualification  communicative and openminded personality and be fluent in english  both written and oral    required skills strong technical skills in  net ecosystem good understanding of database systems basic understanding of web technologies solid understanding of oop concepts  design patterns and the ability to express concepts visually  e g  uml  c4  advantages experience with cloud platforms  aws  azure  experience in developing web applications using javascript frameworks  e g  angular  react  working in an agile team  with a good understanding of the concepts  practical experience experience with automated testing frameworks like nunit  specflow  selenium  jasmine or similar experience with configuring and using ci cd tools like azure devops  gitlab  jenkins  teamcity or similar  your role solving complex problems directly communicating with customers and guiding them towards success working closely with your local and remote colleagues in agile setup creating high-quality solutions while adapting to customer requirements being curious  open-minded  and standing by your ideas nível de experiência assistente setor tecnologia da informação e serviços software internet tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
28,Full Stack Software Engineer,PRIMAVERA Business Software Solutions,"Braga, Braga, Portugal",Check link,0 candidatos,Anunciada há 1 semana,0,0,1,0,1,1,1,0,0,0,https://www.linkedin.com/jobs/view/2394047388/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=QYnoKCRVqdR46fTvGqHCdw%3D%3D&trackingId=nD3omu1mkoFfNfQa8HO%2FIA%3D%3D&trk=flagship3_search_srp_jobs,@ innovation & new technologies o departamento innovation & new technologies é reponsável pela investigação e implementação nos produtos primavera das tecnologiasstate-of-the-arte melhores práticas de desenvolvimento de software existentes  subdivide-se em 3 grandes áreas: framework de desenvolvimento web  microsserviços e user experience  se és um engenheiro que gosta de aprender todos os dias  esta é a equipa que procuras! o desafio que temos para ti  serás responsável por  integrar a equipaframeworkque  sendo feita à medida da primavera e com recurso às melhores tecnologias  eleva a agilidade  padronização e qualidade do desenvolvimento de produtos web  tornando-os diferenciados no mercado  desenvolver novas funcionalidades backend e frontend nesta framework  e realizar pontualmente manutenção às mesmas contribuir ativamente para a inovação e evolução deste produto  explorando e implementando continuamente novas tecnologias realizar code reviews técnicos  trabalhar em equipa com metodologia scrum o que procuramos formação superior em eng  informática ou equivalente experiencia mínima de 3 anos em funções de engenharia de software  com metodologias ágeis sólidos conhecimentos em c#  asp net   net core  sql server e angular  typescript  experiência em arquiteturas cloud  preferencialmente azure  forte capacidade analítica e de resolução de problemas inglês  leitura  primavera business software solutions a primavera é o resultado de uma ideia disruptiva e determinação contínua que  desde 1993  junta um ecossistema de 500 parceiros e mais de 40 mil clientes espalhados por cerca de 20 países  acreditamos na importância de simplificar a vida das organizações e das pessoas  mas não nos ficamos por aqui: deixamos a marca um pouco por todo o mundo  sempre com o foco na criação de valor e soluções inovadoras que respondem às exigências das empresas de todas as dimensões e setores de atividade  acreditamos que a tecnologia é o motor da gestão empresarial numa era digital cada vez mais exigente!  life at primavera ¤ o teubem-estaré a nossa prioridade e por isso preocupamo-nos com o work-life balance e em proporcionarmos experiências únicas ¤work hard  play harder!grandes conquistas e ainda maiores celebrações  sempre emequipa ¤ participação emprojetosdesafiantes e inovadores  com elevado impacto nosclientes ¤ acesso a oportunidades e experiências únicas deaprendizagem ¤ acreditamos emcarreirasde sucesso e proporcionamos um mapa detalhado para que possas construir à tua medida o teu próprio percurso  do itsimple  but make itcount! yourjourneystartsnow! poderá encontrar o anúncios original publicado em: https:  www itjobs pt oferta 370617 full-stack-software-engineer nível de experiência assistente setor tecnologia da informação e serviços software internet tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
30,"Front End Developer Node.js, React",Io-Tahoe,Portugal Remoto,Check link,36 candidatos,Anunciada há 1 semana,0,0,0,0,0,0,0,1,1,0,https://www.linkedin.com/jobs/view/2390489264/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=QYnoKCRVqdR46fTvGqHCdw%3D%3D&trackingId=nmjhp21R3AOubYsVa8qTfw%3D%3D&trk=flagship3_search_srp_jobs,anunciada por gracie abery business operations manager at io-tahoe envie inmail front-end developer - node    react io-tahoe is seeking an experienced full-stack front-end user experience developer who can take design mock-ups and rapidly turn them into efficient working code using node    the react framework  and material-ui   our fast-growing automated data discovery firm works closely with organizations to help them understand  catalog  derive insights  and drive value from their business data using data science and machine learning techniques  the user experience developer is in a key position to help grow and make an impact in an exciting  growing market   if you have strong programming experience in node   and a keen eye for good design and user experience  we encourage you to apply  the successful applicant will be responsible for developing critical aspects of io-tahoe products  working with top notch user experience designers  this role is available as a permanent role with ample flexibility to work remotely from home   responsibilities you will work closely with fellow engineers  front end ux designers and developers  to deliver io-tahoe’s next generation platform  your responsibilities will include but are not limited to:   developing clean  efficient node   code using the react framework  material-ui  and other libraries for a web-based application   able to translate visual ux ui designs and wireframes into efficient runtime front-end code that delivers a high quality visual experience   develop front-end solutions on top of high-performance and distributed backend systems  use a code management system  git   issue trackers  jira   and a wiki for sharing and discussing ideas   build high quality reusable code and libraries and user facing component library & features  work closely with designers to deliver the best possible user experience  integration with data storage  mongodb via graphql   about you io-tahoe seeks a smart  creative  self-motivated  hands-on  and intellectually curious individual who can take and effectively turn ux requirements into production ready solutions   a degree in computer science  or relative applicable experience is desirable  you should have proven experience programming for front-end development  you should be comfortable and experienced working on software with a team  communicating ideas  and writing code that can be understood by others  you will be required to implement software at a high level of quality and take responsibility for the product and your contributions to it   you should also possess the ability to understand technical and advanced research material and transfer new ideas into code   additionally  you:  excellent  3  years  hands-on web application development skills using node   and react   are able to write clean  effective  well-commented code   have an appreciation for developing smooth seamless user navigation experiences with a keen attention to detail  including run-time error handling which delivers informative messages to the user   experience with graphql is a plus   must have fluent verbal and written english skills  and be able to occasionally travel as needed   benefits and perks io-tahoe offers a competitive compensation package and the opportunity to participate in developing unique data science and machine learning solutions in a rapidly expanding market category   we highly value continuing education and growth at io-tahoe  we fund employee’s efforts to achieve technical certifications with azure  aws  gcp  red hat  snowflake  and mongodb   about io-tahoe io-tahoe is a global leader in enterprise data automation  our patent driven data management solution automates data profiling  identification  classification  analytics  and relationship discovery across structured and unstructured data sources  significantly reducing the manual effort required for enterprise data users to better know  manage  and drive value from their data assets  in doing so io-tahoe enables enterprise customers to automate workflows including data and cloud migrations  data quality  data governance  and self-service data analytics  io-tahoe also provides an intuitive user experience designed to help technical and non-technical people collaborate  our team with a deep understanding of data challenges  giving us first-hand insight and appreciation into our customers’ diverse and complex data needs   #knowyourdata this role is based in the united kingdom or the ukraine and eligibility to work therein without visa sponsorship is a pre-requisite to be considered  no agencies please  direct applications only   io-tahoe is an inclusive equal employment opportunity employer that considers applicants without regard to gender  gender identity  sexual orientation  race  ethnicity  disabled or veteran status  or any other characteristic protected by law  nível de experiência não aplicável setor software tipo de emprego tempo integral funções de trabalho engenharia produção
32,Full Stack Software Engineer,DefinedCrowd,"Porto, Porto, Portugal",Check link,14 candidatos,Anunciada há 2 meses,1,0,1,0,0,1,0,1,0,1,https://www.linkedin.com/jobs/view/2350291691/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=QYnoKCRVqdR46fTvGqHCdw%3D%3D&trackingId=7uVYXsEhW%2BzyX5kE8drHrQ%3D%3D&trk=flagship3_search_srp_jobs,description  who are we?  who is definedcrowd? well  from a technical point of view  we leverage the power of a global crowd to provide some of the world’s biggest companies with the high-quality data they need to power their artificial intelligence  we’re instrumental to the progression and development of artificial intelligence and we couldn’t be prouder or more inspired to be involved in an industry that is changing the world   from a personal point of view  we’re a group of big thinkers  high achievers and creative problem solvers  we bond over our shared love of software engineering  data science  and strong coffee  we like online gaming  running marathons  and team drinks  we celebrate authenticity and diversity and we’re invested in what we do  our mission? world domination  obviously!  what will you do?  you will select best options for software architecture based on engineering and business goals analyze trade-offs  recommend solutions and help move from ambiguity to clarity in early design phases work closely with partners in ux and ui design  marketing  product management and engineering to develop experiences for customer facing web properties turn design concepts into polished  accessible  cross-device  responsive experiences help establish standards within our client’s team for software and software processes quickly learn and use new tools and approaches where necessary    requirements  who are we looking for?  do you have the drive to work in an innovative and ambitious environment?  we’re looking for someone with a determined and proactive mindset  someone inspired and passionate to help us achieve our goals  our successful candidate is a strong critical thinker  reliable and transparent  with an ability to learn and communicate  we’re looking for someone special to contribute to our unique culture   our software engineers have bsc in computer science or related field at least of 3 years of experience with c# or java in the context of web development knowledge of html5  css  javascript  es6 and above   and at least one front-end framework  react  redux  knowledge of micro-service architectures knowledge of rest api's as well as sql and nosql databases ability to learn new things independently and develop quality software good communication skills   benefits  why join us?  here’s what we offer  you spend a lot of your time at work  so it should be challenging  fun and interesting  at definedcrowd  it will be all of those things and more  a unique culture  healthy working environment  and a flexible working schedule excellent career development opportunities in a high growth company access to an excellent compensation and benefits package an international and diverse team  representing more than 30  nationalities at our 4 locations global mobility and relocation support with the help of our specialized team continuous training opportunities leveraging hand-on workshops and formal development opportunities   about us  definedcrowd offers a platform with multiple data delivery options that leverages machine learning technology and human intelligence to deliver quality-guaranteed training data for ai systems  the platform offers self-service and fully customizable solutions that deliver high-quality project-specific training data  enabling ai products reach market quicker  it is this business model that has allowed definedcrowd to raise a total of $63 6m in funding over 4 rounds  our value proposition is quality  privacy  speed and scale  covering more than 50 different languages  with strong expertise in speech and natural language processing technologies  we have been serving ai companies and fortune 500 companies since day one  definedcrowd was founded in seattle and has offices in lisbon  porto and tokyo  nível de experiência assistente setor tecnologia da informação e serviços software internet tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
34,Emprego: Senior Full Stack Developer,Softinsa,"Santarém, Santarém, Portugal",Check link,0 candidatos,Anunciada há 2 meses,0,0,1,0,1,1,0,0,0,0,https://www.linkedin.com/jobs/view/2322403351/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=QYnoKCRVqdR46fTvGqHCdw%3D%3D&trackingId=418Fjt42%2BnFe1dS0MVmFNw%3D%3D&trk=flagship3_search_srp_jobs,emprego: senior full stack developer:softinsa descrição do emprego: senior full stack developer » softinsa  » ref: 7110614  » 22-11-2020  » santarem  » informática   programação    detalhe da emprego  a softinsa  empresa do grupo ibm  é especialista na oferta de serviços profissionais integrados no âmbito das referência da emprego:  conta atualmente com uma equipa composta por mais de 1000 técnicos e consultores especializados no desenvolvimento  implementação e gestão das soluções que melhor se adaptam às necessidades dos seus clientes  contribuindo para que as suas empresas sejam mais competitivas e rentáveis   com o objetivo de fazer face ao forte crescimento da sua atividade  a softinsa referência da emprego: senior full stack developer   descrição do perfil licenciatura em engenharia informática  informática de gestão ou outra similar  experiência profissional igual ou superior a 5 anos em projetos de desenvolvimento aplicacional  experiência em desenvolvimento full stack com conhecimentos avançados em  net  conhecimentos avançados em desenvolvimento frontend e backend  sólidos conhecimentos em c# e sql server  elevado sentido de responsabilidade e proatividade  bons conhecimentos de inglês falado e escrito  referência da emprego:: tomar  referência da emprego integração em equipa jovem e dinâmica  acesso a formação inicial e contínua de softskills e competências técnicas  integração em projetos de âmbito internacional  excelentes condições para progressão profissional  acesso a tecnologias diferenciadoras no mercado  --  de modo a se candidatar a esta vaga  por favor utilize o nosso formulário de candidatura  disponível aqui   email de contacto:recrutamento@insags com nível de experiência júnior setor tecnologia da informação e serviços software segurança de redes e computadores tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
36,Oferta: Fullstack Developer (M/F) ? Porto,Talentseed,"Porto, Porto, Portugal",Check link,2 candidatos,Anunciada há 5 dias,1,1,0,0,0,0,0,1,1,0,https://www.linkedin.com/jobs/view/2394044536/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=QYnoKCRVqdR46fTvGqHCdw%3D%3D&trackingId=71Gwmsb63YX1ktkxtLUyiw%3D%3D&trk=flagship3_search_srp_jobs,distrito: porto - concelho: porto referência da oferta: talentseed referência da oferta: tempo inteiro referência da oferta: 7-4-2020 zona porto referência da oferta: informática   programação    referência da oferta  o seedsgroup é constituído por duas empresas: talentseed e itseeds  talentseed   empresa galardoada com prémio excelência rh em startups nos prémios rh2017  protocolada com a ordem dos psicólogos  que está a revolucionar o mercado de trabalho  permitindo às empresas acesso a plataformas e serviços online inovadores de gestão de talento  a itseeds é uma startup portuguesa com mentalidade global  especializada na criação de soluções customizadas na área de tecnologias e sistemas de informação  seja através de projectos de consultoria  outsourcing ou nearshore  temos uma vasta experiência na criação de plataformas tecnológicas inovadoras  somos uma equipa jovem  fun e com uma grande paixão pelo que fazemos! a inovação e apresentação de soluções tecnológicas são a nossa missão   a talentseed está neste momento a recrutar para  fullstack developer  m f  – porto  desafio o nosso cliente é uma empresa que conta com soluções de inteligência artificial e deep learning para ajudar os clientes a tornarem o seu negócio mais eficiente  atualmente encontra-se à procura de um fullstack developer para integrar a sua equipa   referência da oferta  o candidato ideal deverá possuir pelo menos 3 anos de experiência profissional em desenvolvimento de software e conhecimento aprofundado em javascript  para além disso  deverá possuir experiência em node    html  css e mongodb  experiência com python  react ou vue   e git serão valorizadas   candidate-se através do link: br  > nível de experiência assistente setor tecnologia da informação e serviços recrutamento e seleção recursos humanos tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
38,Fullstack Developer( .Net Core + Angular),NEXT Engineering,"Lisboa, Lisboa, Portugal",11-50 funcionários,21 candidatos,Anunciada há 1 dia,0,0,1,0,1,1,1,0,0,0,https://www.linkedin.com/jobs/view/2324055655/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=QYnoKCRVqdR46fTvGqHCdw%3D%3D&trackingId=qQb3FKhG7UBPk3aoO89%2FsQ%3D%3D&trk=flagship3_search_srp_jobs,gostas de partilhar  celebrar o sucesso em conjunto?  escutas  pensas e propões?  utilizas o inesperado para ter sucesso?  gostas de inspirar os outros com a tua atitude?  be the nex t fullstack developer licenciatura ou mestrado em eng  informática ou equivalente experiência de trabalho relevante de 3 a 5 anos em funções semelhantes  conhecimentos e gosto de desenvolvimento aplicacional  conhecimentos de sql server e c#   net core  mvc  microserviços  ddd e clean architecture  experiência de angular 5  6 ou 7  preferencial   perfil dinâmico e orientado a objectivos e resultados  oferecemos remuneração compatível com a experiência profissional  evolução de carreira  acompanhamento personalizado  plano de formação  oportunidade para fazer parte de uma equipa em grande crescimento  your nex t job is right here! nível de experiência assistente setor tecnologia da informação e serviços software internet tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
40,Oferta: Php Full-Stack Developer ? French Speaker,IDW,"Lisboa, Lisboa, Portugal",Check link,0 candidatos,Anunciada há 4 dias,0,0,0,0,0,0,1,1,0,0,https://www.linkedin.com/jobs/view/2398370369/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=QYnoKCRVqdR46fTvGqHCdw%3D%3D&trackingId=9NUYRObMUnKyKcczuJHuog%3D%3D&trk=flagship3_search_srp_jobs,distrito: lisboa - concelho: lisboa  php full-stack developer ? french speaker » idw » ref: 7077435 » 1-11-2020 » lisboa » informática   analise de sistemas    detalhe da oferta  referência da oferta:  a idw é uma empresa totalmente portuguesa  reconhecida pela qualidade dos seus serviços e recursos humanos  focada em apresentar aos seus clientes as melhores soluções de negócio  baseadas em referência da oferta:  a idw desenha e implementa soluções e serviços em algumas das maiores empresas a operar em portugal e no estrangeiro  a idw  consultora de it com 18 anos de experiência  especializada em soluções de datacenter  segurança e networking  encontra-se neste momento a recrutar  para um dos nossos clientes  localizado no centro de lisboa   responsabilidades contribuir para as especificações funcionais e técnicas de acordo com as diretrizes de arquitetura interna  implementar  testar e industrializar componentes php  contribuir para a preparação e execução de planos de teste  revisão de códigos  testes de unidade e integração e testes de desempenho  contribuir para a evolução da arquitetura da plataforma  fornecer apoio técnico aos integradores da plataforma e ao operador de produção  integração na equipa encarregada de apoiar a evolução dos projetos e a manutenção execução de várias aplicações em tecnologia php  competências no mínimo 5 anos de experiência em desenvolvimento fullstack  conhecimentos em: php 7 symfony mysql phpmyadmin  template engine: twig  conhecimentos sólidos em html css  bootstrap sass less  pelo menos uma das framework  : angular  react  vue   experiência em controlo de versões git  conhecimento de mvc  model view controller   bom conhecimento do protocolo http   língua francesa nível b1  capacidade de resolução de problemas e autonomia  esforçar-se continuamente pela satisfação do cliente  visar resultados de muito alta qualidade  capacidade de planear o trabalho com antecedência e de dar prioridade à carga de trabalho  ser capaz de se adaptar às mudanças e evolução  se tens interesse em saber mais sobre a oportunidade envia o cv *** candidatura online *** nível de experiência assistente setor tecnologia da informação e serviços redes recrutamento e seleção tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
42,.Net Fullstack Developer,Novabase,"Lisboa, Lisboa, Portugal",Check link,15 candidatos,Anunciada há 3 meses,1,0,1,0,1,1,1,0,0,0,https://www.linkedin.com/jobs/view/2317374064/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=QYnoKCRVqdR46fTvGqHCdw%3D%3D&trackingId=nePPqQzlSL5IPwhk0B8zZA%3D%3D&trk=flagship3_search_srp_jobs,o que valorizamos licenciatura ou mestrado em gestão  tecnologias ou equivalente  2 a 3 anos de experiência como backend ou full-stack  net developer experiência em projetos de desenvolvimento como  net developer  c#  asp net  web api  sql mvc  entity framework  oauth   experiência com javascript  angular   css  html  preferencial   boa capacidade de comunicação e relacionamento interpessoal  espirito crítico  capacidade de trabalho em equipa  nível de experiência assistente setor tecnologia da informação e serviços software redes tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
