,Job position,Company,Location,Dimension,Candidates,Post time,JavaScript,Python,C#,Ruby,.Net,SQL,Angular.js,React.js,Node.js,Java,Links,Body
20,Senior Full Stack Java Developer (m/f/div),Natixis in Portugal,"Porto, Portugal",1.001-5.000 funcionários,23 candidatos,Anunciada há 1 mês,1,0,0,0,0,0,1,0,0,1,https://www.linkedin.com/jobs/view/2339872138/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=fc3RfA%2F4dPXiVr9wYV8lWg%3D%3D&trackingId=ZsX%2BYnqxzV%2B8JZ1NzY39Bw%3D%3D&trk=flagship3_search_srp_jobs,anunciada por bruna alves 2° senior talent acquisition specialist at natixis in portugal envie inmail as natixis innovation hub  natixis in portugal mission is to transform traditional banking by developing innovative solutions for the bank’s business  operations and work culture  being a key driver of the company’s culture of agility and innovation  teams of it and banking support activities work in an integrated  inclusive and transversal way  supporting all the business lines and country platforms    we are now looking for a full stack java developer to join the it global trade team in porto  a team in charge of the maintenance of around 10 applications on cash management perimeter   this person will operate both for maintenance & project activities and for current operational activities    required technical skills:  technologies: java ee  javascript  html5  css3  angular  soap  rest  oracle   on  jboss  framework: mvc  spring  devops tools: jenkins  bittbucket  xl release  xl deploy    in addition:  fluent in english  french knowledge would be a plus   demonstrated experience  15 20  years  on development tools  curiosity  autonomy  continued appetite for technology   strong writing skills  good relationship skills  teamwork capabilities and sense of service  ability to make commitments and to meet them   a previous experience in an international context would be a plus      main tasks and activities: design  specify and estimate the development to cater business and functional requirements  develop the component   run unit and integration tests  participate in user acceptance tests   deploy the component in development  bench environments or supervise the deployment in production environments  in coordination with production team  devops logic     current operational activities:  lead the business as usual process: production monitoring and operating condition   intervene in an event of incident   provide supports to end users   maintain or update development environment and supervise maintenance and update of production environments  in coordination with production team  devops tools   write or keep up to date the operating documentation    additional activities as a senior :  propose enhancements of practices  technical practices  methodology  etc…  contribute to the sharing of knowledge   contribute to the onboarding and the improvement of junior dev    #muchmorethanjustajob early morning  campo 24 de agosto  in 4 minutes  you are clocking in at the office  after grabbing a cup of coffee and fresh fruit  pick up your laptop and choose your spot for the day  it's going to be a busy one: french class before lunch and  just after  quick medical appointment at natixis doctor's office  lunch break  outside in the big terrace  look at your crops at the urban garden  ready to harvest!  or  if you feel like stretching your legs  walk downtown to grab lunch  back inside  quick sprint review  working together anywhere means virtual happy birthday to that colleague in paris that just turned 35   the afternoon went flying  tasks  reports  calls  some jokes with your teammates   end it on a high note: just one playstation game or the final match for that ping-pong tournament  tomorrow  you complete that certified technical training and the day after  you will work from home  taking advantage to finally do that online course on udemy  once you are done with your tasks for the day  you can visit the office for a board games session or show up at the rehearsal of one of natixis bands  if that is too steady for you  meet your colleagues to surf some waves or join them in a football match  nível de experiência pleno-sênior setor tecnologia da informação e serviços tipo de emprego tempo integral funções de trabalho tecnologia da informação
22,Oferta: Fullstack Developer (M/F)- Porto,Talentseed,"Porto, Porto, Portugal",Check link,0 candidatos,Anunciada há 5 dias,1,0,0,0,1,0,0,0,0,0,https://www.linkedin.com/jobs/view/2394045513/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=fc3RfA%2F4dPXiVr9wYV8lWg%3D%3D&trackingId=58%2BSIUJNAxqS3PLre2LNUg%3D%3D&trk=flagship3_search_srp_jobs,distrito: porto - concelho: porto referência da oferta: talentseed referência da oferta: tempo inteiro referência da oferta: 7-4-2020 zona porto referência da oferta: direito   justiça  referência da oferta  o seedsgroup é constituído por duas empresas: talentseed e itseeds  talentseed   empresa galardoada com prémio excelência rh em startups nos prémios rh2017  protocolada com a ordem dos psicólogos  que está a revolucionar o mercado de trabalho  permitindo às empresas acesso a plataformas e serviços online inovadores de gestão de talento  a itseeds é uma startup portuguesa com mentalidade global  especializada na criação de soluções customizadas na área de tecnologias e sistemas de informação  seja através de projectos de consultoria  outsourcing ou nearshore  temos uma vasta experiência na criação de plataformas tecnológicas inovadoras  somos uma equipa jovem  fun e com uma grande paixão pelo que fazemos! a inovação e apresentação de soluções tecnológicas são a nossa missão   a talentseed está neste momento a recrutar para  fullstack developer  m f - porto desafio o nosso cliente é uma empresa luxemburguesa  especialista na indústria automóvel e procura um fullstack developer para trabalhar com as tecnologias mais recentes  o desafio consistirá no desenvolvimento  manutenção e melhoria de um software dedicado à otimização e melhoria de uma experiência de mobilidade   referência da oferta  o candidato ideal deverá possuir licenciatura em engenharia informática ou similar  e experiência profissional de pelo menos 3 anos na tecnologia  net  para além disso  deverá possuir conhecimentos de mvc  javascript  html e css fluência em inglês será factor de exclusão   candidate-se através do link: br  > nível de experiência assistente setor tecnologia da informação e serviços recrutamento e seleção recursos humanos tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
24,Oferta: Senior Full Stack Developer,Softinsa,"Santarém, Santarém, Portugal",Check link,0 candidatos,Anunciada há 1 mês,0,0,1,0,1,1,0,0,0,0,https://www.linkedin.com/jobs/view/2385601128/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=fc3RfA%2F4dPXiVr9wYV8lWg%3D%3D&trackingId=HIIlxAp0pjH5kSk5XZWHKw%3D%3D&trk=flagship3_search_srp_jobs,oferta: senior full stack developer:softinsa  descrição do emprego  senior full stack developer » softinsa  » ref: 7110614  » 22-11-2020  » santarem  » informática   programação    detalhe da oferta  a softinsa  empresa do grupo ibm  é especialista na oferta de serviços profissionais integrados no âmbito das referência da oferta:  conta atualmente com uma equipa composta por mais de 1000 técnicos e consultores especializados no desenvolvimento  implementação e gestão das soluções que melhor se adaptam às necessidades dos seus clientes  contribuindo para que as suas empresas sejam mais competitivas e rentáveis   com o objetivo de fazer face ao forte crescimento da sua atividade  a softinsa referência da oferta: senior full stack developer   descrição do perfil licenciatura em engenharia informática  informática de gestão ou outra similar  experiência profissional igual ou superior a 5 anos em projetos de desenvolvimento aplicacional  experiência em desenvolvimento full stack com conhecimentos avançados em  net  conhecimentos avançados em desenvolvimento frontend e backend  sólidos conhecimentos em c# e sql server  elevado sentido de responsabilidade e proatividade  bons conhecimentos de inglês falado e escrito  referência da oferta:: tomar  referência da oferta integração em equipa jovem e dinâmica  acesso a formação inicial e contínua de softskills e competências técnicas  integração em projetos de âmbito internacional  excelentes condições para progressão profissional  acesso a tecnologias diferenciadoras no mercado  --  para se candidatar a esta vaga  por favor utilize o nosso formulário de candidatura  disponível aqui  nível de experiência júnior setor tecnologia da informação e serviços software recursos humanos tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
26,Oferta De Emprego: Fullstack Developer (M/F)? Lisboa,Ankix,"Lisboa, Lisboa, Portugal",Check link,0 candidatos,Anunciada há 4 dias,0,0,1,0,1,0,0,0,0,0,https://www.linkedin.com/jobs/view/2398370161/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=fc3RfA%2F4dPXiVr9wYV8lWg%3D%3D&trackingId=4fFuBA7ahBlJLMGPdHP8%2FQ%3D%3D&trk=flagship3_search_srp_jobs,distrito: lisboa - concelho: lisboa referência da oferta: ankix referência da oferta: tempo inteiro referência da oferta: 8-4-2020 zona lisboa referência da oferta: informática   programação    referência da oferta  a ankix é uma empresa de competências tecnológicas  a atuar no mercado desde 1999  que presta serviços nas áreas de it outsourcing e consultoria   desenvolvimento à medida  o nosso posicionamento carateriza-se pela qualidade e inovação das soluções que propomos  assim como pela dedicação e orientação para o cliente e suas necessidades  acreditamos que são as pessoas que fazem as empresas  pelo que apostamos continuamente na nossa equipa e na promoção de uma cultura de integração e partilha!  estamos a recrutar para empresa o seguinte perfil  fullstack developer  m f  ? lisboa licenciatura em engenharia informática ou similar  experiência profissional mínima de 2 anos na área  conhecimentos em asp net  c# e t-sql  autonomia e sentido de responsabilidade  espírito por trabalho em equipa e capacidade de iniciativa  capacidade de comunicação  bons conhecimentos de inglês  o que podes esperar de nós na nossa empresa  terás bastante acompanhamento semanal e mensal  o teu manager vai estar atento às tuas motivações e sugestões  tens acesso à plataforma online que podes tirar as formações que pretenderes  as vitórias e conquistas serão festejadas em conjunto  acompanhamento da nossa equipa de recursos humanos e suporte  feedback constante do teu trabalho  e como é óbvio bastantes eventos ?? vem conhecer-nos e depois tiras as tuas conclusões!  para responder a esta oportunidade  envie-nos o seu cv  com indicação da referência ep fd b para o seguinte endereço de email *** candidatura online *** nível de experiência assistente setor tecnologia da informação e serviços software recursos humanos tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
28,Full Stack Software Engineer (m/f),PRIMAVERA Business Software Solutions,"Braga, Braga, Portugal",Check link,0 candidatos,Anunciada há 1 semana,0,0,1,0,1,1,1,0,0,0,https://www.linkedin.com/jobs/view/2392049670/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=fc3RfA%2F4dPXiVr9wYV8lWg%3D%3D&trackingId=oZeN7t527gQ0BQ96z0L8LA%3D%3D&trk=flagship3_search_srp_jobs,@ innovation & new technologies o departamento innovation & new technologies é reponsável pela investigação e implementação nos produtos primavera das tecnologias state-of-the-art e melhores práticas de desenvolvimento de software existentes  subdivide-se em 3 grandes áreas: framework de desenvolvimento web  microsserviços e user experience   se és um engenheiro que gosta de aprender todos os dias  esta é a equipa que procuras!  o desafio que temos para ti  serás responsável por  integrar a equipa framework que  sendo feita à medida da primavera e com recurso às melhores tecnologias  eleva a agilidade  padronização e qualidade do desenvolvimento de produtos web  tornando-os diferenciados no mercado  desenvolver novas funcionalidades backend e frontend nesta framework  e realizar pontualmente manutenção às mesmas contribuir ativamente para a inovação e evolução deste produto  explorando e implementando continuamente novas tecnologias realizar code reviews técnicos  trabalhar em equipa com metodologia scrum o que procuramos formação superior em eng  informática ou equivalente experiencia mínima de 3 anos em funções de engenharia de software  com metodologias ágeis sólidos conhecimentos em c#  asp net   net core  sql server e angular  typescript  experiência em arquiteturas cloud  preferencialmente azure  forte capacidade analítica e de resolução de problemas inglês  leitura  primavera business software solutions a primavera é o resultado de uma ideia disruptiva e determinação contínua que  desde 1993  junta um ecossistema de 500 parceiros e mais de 40 mil clientes espalhados por cerca de 20 países  acreditamos na importância de simplificar a vida das organizações e das pessoas  mas não nos ficamos por aqui: deixamos a marca um pouco por todo o mundo  sempre com o foco na criação de valor e soluções inovadoras que respondem às exigências das empresas de todas as dimensões e setores de atividade  acreditamos que a tecnologia é o motor da gestão empresarial numa era digital cada vez mais exigente!  life at primavera ¤ o teu bem-estar é a nossa prioridade e por isso preocupamo-nos com o work-life balance e em proporcionarmos experiências únicas ¤ work hard  play harder! grandes conquistas e ainda maiores celebrações  sempre em equipa ¤ participação em projetos desafiantes e inovadores  com elevado impacto nos clientes ¤ acesso a oportunidades e experiências únicas de aprendizagem ¤ acreditamos em carreiras de sucesso e proporcionamos um mapa detalhado para que possas construir à tua medida o teu próprio percurso  do it simple  but make it count! your journey starts now!  web:54 183 199 59:linkedinbot 1 0  compatible  mozilla 5 0   http:  www linkedin com :2021-01-29 05:42:22 nível de experiência assistente setor tecnologia da informação e serviços software consultoria de gerenciamento tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
30,iOS Developer,GoodBarber,"Coimbra, Coimbra, Portugal",Check link,0 candidatos,Anunciada há 1 semana,0,0,0,0,0,0,1,0,0,0,https://www.linkedin.com/jobs/view/2399426443/?eBP=JOB_SEARCH_ORGANIC&refId=fc3RfA%2F4dPXiVr9wYV8lWg%3D%3D&trackingId=mS6jG3go4B%2BnpXQepLnIqQ%3D%3D&trk=flagship3_search_srp_jobs,job description  our frontend engineering team is looking for a senior ios developer to join our team in our office in coimbra  portugal   goodbarber has its own app builder mechanism  that's so  you won't just be working on an app  but the engine that will be used to create thousands of apps  you will collaborate closely with product  design and qa to spec  build  test and deploy new features   you will work under supervision on various sized projects  even if you are an ios expert  you will also have the possibility of working on different technologies  like android or angular  it will depends on your motivation to accept a new challenge in a different technology   our team is spread in this different offices ajaccio  corsica   france [hq] team size: 40 employees  departments: administration  product development  engineering  marketing  customer support  office location: coimbra  portugal team size: 5 - 9 employees departments: engineering office location: lisbon  portugal departments: customer support office location: new york city  usa departments: customer support office location: if you join our team  you will not just work with our team in coimbra  you will always be in constant communication with the rest of the team from our office in corsica  for that reason we do some regular trips to corsica  to be in touch with the rest of the team  also  during the time we work remotely from coimbra  we have daily meetings with all our team and keep in touch all the time   although  in coimbra you will join a community of other companies that is part of nest collective  you can find some of the events organized by this community here and here    here are some pictures of some of our office rooms in coimbra  feel free to visit us and say hi  missions & responsibilities craft new and improved features for the goodbarber engine analyze functional specifications  written by the functional project manager  and contribute to technical specifications  under the management of the technical lead  identification of the right technical solutions  definition of the technical architecture for given projects  within the general framework rapidly solve problems optimize the existing code for ease of use and performance prototype product concepts proactively look for ways to make the project better you’ll be part of the mobile team  to develop our core engine for ios motivation to learn new technologies what to find at goodbarber? job location: coimbra  portugal    fun  happy and politics-free work culture built on the principles of lean and self-organized be part of a international team work with a distributed team competitive salary full working desk: macbook pro  desktop monitor  among others covered parking spot  on parque horizonte  paid by company work in the downtown of coimbra 25 days of vacations regular trips to meet with our team in corsica  warning: risk of addiction to that beautiful island  joining the nest collective community  lots of fun with these guys  opportunity to learn and work in other frontend technologies work in our own product where our only stakeholders are in fact part of our team you don't have to manage our clients issues  you just have to focus on developing a high quality software  our support team will take care of our client issues   goodbarber is ranked as the 128th in the ft1000 europe’s fastest-growing companies  requirements 2y  of experience with ios sdk strong knowledge working with objective-c or swift experience with swift and auto layout strong experience consuming restful web services some published apps with relative success on the store keep updated with the most recent features of apple ecosystem strong oral and written english communication skills strong knowledge of git collaborative attitude when working with other team members strong problem solving skills backend and or full stack development experience is a plus experience in working on scrum methodology  if you think you have the right profile for the job  please apply using this form: nível de experiência assistente setor tecnologia da informação e serviços software internet tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
32,Software Engineer-Full-stack (M/F),Spring Professional,"Porto, Porto, Portugal",Check link,0 candidatos,Anunciada há 3 meses,1,0,0,0,0,1,0,0,0,1,https://www.linkedin.com/jobs/view/2265963306/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=fc3RfA%2F4dPXiVr9wYV8lWg%3D%3D&trackingId=k3e1pG9mYMFYes501GIStg%3D%3D&trk=flagship3_search_srp_jobs,responsabilidades  – implementação de enterprise web applications baseadas em tecnologia java   perfil  – formação na área da engenharia informática  – paixão por tecnologia  – autonomia  iniciativa e proatividade  – orientação a resultados e à entrega  – conhecimentos de apache struts  – conhecimentos de spring  hibernate  maven e eclipse  – conhecimentos de liquibase  – conhecimentos de tapestry 5  – conhecimentos de css3 e jquery ui   – experiência desenvolvimento de aplicações web em java  – conhecimentos de html  css e javascript  – conhecimentos de sql  – capacidade de trabalhar em equipa  de propôr novas ideias  discutir e procurar consensos  nível de experiência assistente setor tecnologia da informação e serviços recursos humanos varejo tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
34,.NET Fullstack Developer,Check link,"Lisboa, Lisboa, Portugal",Check link,0 candidatos,Anunciada há 2 semanas,1,0,1,0,1,1,0,0,0,0,https://www.linkedin.com/jobs/view/2392527568/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=fc3RfA%2F4dPXiVr9wYV8lWg%3D%3D&trackingId=8KdaOHLeiI6QIOiGywv1UA%3D%3D&trk=flagship3_search_srp_jobs,acreditamos na transparência  na confiança e na integridade como base de qualquer negócio e de qualquer relação e é isso que prometemos a clientes e colaboradores que integrem a empresa kcs it   aqui valorizamos todos os colaboradores que se juntam a nós  acolhemos cada um como parte desta família e fazemos tudo para que aprendam e nos ensinem  para que cresçam connosco e nos ajudem a nós a crescer   o que procuramos?  fullstack developer - lisboa  perfil que pretendemos?  bachelor's or master’s degree in information systems   solid knowledge of technologies such as c# net  mvc  asp net  javascript  html  css   knowledge in sql  mysql    experience in agile environments  scrum  kanban high ability to adapt and learn new tools  good knowledge of english  o que te oferecemos?  integração numa equipa profissional  dinâmica e em constante crescimento que:  valoriza o teu crescimento pessoal e profissional e te oferece inúmeras formações tem uma forte presença internacional e te pode proporcionar experiências no estrangeiro te acompanha e te valoriza sempre  aceitas o desafio de vir connosco?  envia o teu cv para  somos kcs: konectamos  unimos  komunicamos   lutamos para oferecer cada vez melhor  para irmos cada dia mais longe  juntos   conectados  como k  como um   api:2a02:c207:2011:6863::1:39d709ee33eeea0d83c8d79b54067c81:2021-01-28 18:03:03 nível de experiência assistente setor tecnologia da informação e serviços software recrutamento e seleção tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
36,Fullstack Developer (m/f),COCUS AG,"Porto, Porto, Portugal",Check link,0 candidatos,Data do anúncio,1,1,0,0,0,0,1,1,1,1,https://www.linkedin.com/jobs/view/2400239423/?eBP=JOB_SEARCH_ORGANIC&refId=fc3RfA%2F4dPXiVr9wYV8lWg%3D%3D&trackingId=tlcGXhU%2FXvq1Tet7hC4hfQ%3D%3D&trk=flagship3_search_srp_jobs,at cocus we are working at the critical intersection of it and business  true to our name cocus – company for customers – we are proud to develop tailored solutions focus on the internet of things  blockchain  data analytics and information security  our customers are world-leaders in der respective industries – telecommunications  tourism  media  automotive  transport and logistics – impacting the life of millions across the world   to help our customers shape the future  we need the brightest minds today  this is a fantastic opportunity for someone with the passion to explore and the right experience to apply that passion and knowledge to the solutions we offer our customers  and experience one truly international  fun and productive working environment   what you will be doing deliver secure by design  tested software that implements user stories to a high quality work in an agile environment with a ci cd model delivering rapidly into integration and production produce micro services  serverless code and integrations that create end to end working solutions collaborate effectively with peers  business and other stakeholders to truly understand business need collaborate with them to understand the product and how to get the best use from it update agile tools with progress on current activity provide accurate effort estimates to produce high quality work   what we are looking for solid background with one or more programming languages such as python  go  java  javascript working knowledge of html and css experience with a ui framework such as angular or react comfortable taking ui look and feel designs and delivering them using the available technologies working experience with at least one modern relational or non-relational database  postgres mysql aurora or dynamodb  understanding of restful apis and experience with api maturity model  e g  rmm experience designing and building micro services managed in docker containers knowledge of cloud services  aws  google cloud or azure  good understanding of cloud security principles and how to lock-down a working environment in which the developer can build and deploy working collections of micro services experience with serverless technologies e g  aws lambda experience with automated testing and able to point to specific technologies used and benefits gained appreciation of big data concepts like data structures  map reduce experience with ci cd technologies working experience in agile environment experience using atlassian stack  jira  confluence  bitbucket  fluent in written and spoken english bachelor’s degree in computer engineering or similar   what will be a plus experience with node   rancher or openshift knowledge experience with amazon web services cloud if no experience with aws  experience with google or azure cloud is still helpful   what we can offer you the opportunity to work in innovative projects for global projects in a fast-paced environment where you can have a direct impact on the solution application informal and friendly culture that rewards innovation and teamwork permanent contract and salary according to experience ticket meal annual performance bonus continuous development and training   internal knowledge sharing health insurance gym monthly subscription sports club that can be replaced by a public transport pass - be healthy   environment friendly attractive recruitment bonus - invite a friend to join our family and receive a fair compensation extra holiday on employee b-day flexible schedules and remote work pet friendly office at 5 minutes  walking from the beach  with coffee tea and fresh fruit public transportation aroud the office  matosinhos-sul metro station across the street  local partnerships with strategic stores  interested? please apply through:  web:54 183 199 59:linkedinbot 1 0  compatible  mozilla 5 0   http:  www linkedin com :2021-01-29 05:39:55 nível de experiência assistente setor tecnologia da informação e serviços software internet tipo de emprego contrato funções de trabalho engenharia tecnologia da informação
38,Fullstack Developer (m/f),Michael Page,"Porto, Porto, Portugal",Check link,6 candidatos,Anunciada há 1 mês,1,0,1,0,1,0,1,0,0,0,https://www.linkedin.com/jobs/view/2362422711/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=fc3RfA%2F4dPXiVr9wYV8lWg%3D%3D&trackingId=DR%2FdyWarzHvz654h%2FWm2%2FA%3D%3D&trk=flagship3_search_srp_jobs,fullstack developer  m f  área de seguros equipa core de desenvolvimento aplicacional  about our client  o nosso cliente está focado na área de seguros  com soluções de seguros de vida e outras soluções que mais se adequam às necessidades dos seus clientes e tem apostado na digitalização  como tal  as responsabilidades da equipa de desenvolvimento estão a crescer   job description  desenvolvimento de arquitetura dos sites  projetar interações do user em páginas da web  desenvolvimento de aplicações backend  criação de servidores e base de dados  garantir a capacidade de resposta das novas aplicações   the successful applicant  formação superior académica na área de engenharia informática ou similares  experiência profissional com ferramentas de desenvolvimento microsoft  experiência com html  css  javascript e jquery  angular  experiência em asp net  c#   net   mvc  experiência profissional ao nível de bases de dados relacionais  autonomia e motivação para novos projetos e para aprender  capacidade de comunicação e de trabalho em equipa   what's on offer  uma boa oportunidade de evolução de carreira   contact: sofia santos quote job ref: 46607 nível de experiência assistente setor seguros tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
40,Oferta de trabalho Fullstack Developer (PHP),Luso Basto - Recursos Humanos,"Viseu, Viseu, Portugal",Check link,4 candidatos,Anunciada há 2 semanas,1,0,0,0,0,1,0,0,0,0,https://www.linkedin.com/jobs/view/2378496922/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=fc3RfA%2F4dPXiVr9wYV8lWg%3D%3D&trackingId=XFGxr165JvUyDc9eTOYALA%3D%3D&trk=flagship3_search_srp_jobs,oferta de trabalho fullstack developer  php :luso basto serviços trabalho temporario descrição do emprego: fullstack developer  php  » luso basto serviços trabalho temporario  » ref: 7191199  » 11-1-2021  » viseu  » informática   programação    detalhe da emprego  a luso basto serviços lda procura fullstack developer  php  para integrar o departamento de desenvolvimento em empresa cliente do setor das novas tecnologias da informação com enfoque em integração de sistemas  internet  mobile e marketing digital   perfil procurado  principais referência da emprego  licenciatura em eng  informática  sistemas de informação  ou equivalente   bons conhecimentos em php   bons conhecimentos de base de dados mysql e sql server   conhecimentos em html  css  javascript jquery   capacidade de resolução de problemas e gestão de stress   facilidade de comunicação   elevado sentido de responsabilidade e dinamismo   gosto pelo trabalho de equipa   local: viseu  condições: contrato directo com o nosso cliente e salário ajustado à experiência demonstrada   candidaturas: os candidatos interessados referência da emprego: o seu referência da emprego: para o email recursos humanos@lusobasto com  email de contacto:recursos humanos@lusobasto com nível de experiência assistente setor internet recrutamento e seleção recursos humanos tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
42,Senior Backend Developer (m/f),Hapibot Studio,"Porto, Porto, Portugal",Check link,1 candidato,Anunciada há 1 semana,0,0,0,0,0,0,0,0,1,0,https://www.linkedin.com/jobs/view/2388866971/?eBP=JOB_SEARCH_ORGANIC&refId=fc3RfA%2F4dPXiVr9wYV8lWg%3D%3D&trackingId=Y5xwqMGM3kgTUiqu0NnSOg%3D%3D&trk=flagship3_search_srp_jobs,we are looking for a backend developer to help us design and implement large scale applications  you have a desire to create powerful backend systems and demonstrate analytical thinking  you’re a great developer who is also deeply interested in devops  network operations and has passion for software architecture and requirements engineering  you also feel comfortable pushing beyond your defined areas of competences   benefits work with an inspiring and collaborative team flexible working hours work with the most innovative web technologies both specialization growth and team switching opportunity to work on internal projects  we are searching for a backend dev like you  responsibilities define  document and maintain requirements in the engineering design process design and develop backend services for web and mobile apps fine-tuning and improving performance of services and datastores implementing security strategies for apps and backend services ensure quality software engineering practices working with technology stacks including: node    kubernetes  docker  postgresql  mongodb participate in building configuration and automation tools to simplify the process of deploying  upgrading  and scaling systems and software across our environment  qualifications bs in computer science  engineering  another science or equivalent experience 4  years of professional experience as a full-stack or backend developer or related field experience working with or creating apis and understanding rest and or graphql knowledge of mvc architectures experience in batch-processing systems  nice to have skills highly self-motivated and result-oriented team player experience with search databases  e g  elasticsearch  solr  experience with message brokers  e g  kafka  rabbitmq  familiarity with web server software  e g  apache  nginx  familiarity with configuration management tools  e g  puppet  chef or docker  some experience with continuous integration  continuous deployment testing and automation tools such as jenkins or gitlabci desire to contribute back to the open source community familiarity with bash  dns is a plus affinity for open environments that encourage cooperation  learning and teamwork detail oriented with excellent english written and verbal communication  please apply here  web:54 183 199 59:linkedinbot 1 0  compatible  mozilla 5 0   http:  www linkedin com :2021-01-29 05:42:14 nível de experiência júnior setor tecnologia da informação e serviços software internet tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
44,Full Stack Technical Lead,LineTen,"Porto, Porto, Portugal Remoto",Check link,5 candidatos,Anunciada há 2 meses,1,1,1,0,0,0,0,1,0,1,https://www.linkedin.com/jobs/view/2342685879/?eBP=JOB_SEARCH_ORGANIC&refId=fc3RfA%2F4dPXiVr9wYV8lWg%3D%3D&trackingId=Yspco%2BS61NlBSG5af7DKnA%3D%3D&trk=flagship3_search_srp_jobs,senior php developer technical lead: desenvolvedor php sênior líder técnico - remote indefinitely  we are seeking an experienced senior php developer and technical lead to help us to initially establish and then evolve and grow our portugal based product development team in order to continue to dominate one of the most buoyant  fastest-growing industries  that is changing the world and the speed of which we receive items   lineten is on a mission to crack the code on urban delivery  by leading with our values and putting carrier partners first  we are paving the way for better delivery experiences  lineten is a new approach to delivery with a free carrier api and an operations management platform for shippers  we're building the first global data-driven last-mile network that has the potential to solve industry-wide problems   this is a remote position indefinitely but you must be based in porto  portugal   you will be joining a passionate  highly skilled  technical team of over 30  based in the uk  spain and portugal   who work on 3 core products  each with their own technical frameworks  using common front-end and back-end libraries  you will have gained experience of writing high quality and maintainable code throughout your career and be looking to take the next step into a leadership role  as well as setting the standards for the portugese software engineering team and mentoring junior members  you will also be responsible for liaising with the product and qa teams to build out the product vision   we are seeking a forward-thinking dynamic technical software engineer and leader  who wants to lead a game changing team and solving real-world business problems using cutting edge technology and thinking   as well as development through the full systems development life cycle  you will also be responsible for:  backlog grooming and work planning setting and following coding standards weekly sprint prioritisation  we have 2 weekly sprints  participate in daily stand-ups  sprint reviews past and current  weekly development meetings and 121's weekly solution design sessions participate in code reviews work with qa team to create test plans for new or modified functionality documentation using confluence and tasks using jira  atlassian software suite  participate in defining requirements  acceptance criteria early on with product owners troubleshooting production issues  experience in the following:  extensive experience with php 7  and knowledge of any modern frameworks  framework agnostic  like laravel  symfony  slim knowledge of vue    react   or similar javascript frameworks experience of any other modern programming languages is a plus  c#  java  python etc  experience in integration with external rest apis hands on experience with solid principles and design patterns tdd - demonstrable experience of tdd writing phpunit  integration and end-to-end tests good working knowledge of git and composer using docker for local development good communicator  we need you to be comfortable with:  pair programming team work  knowledge sharing  training  guiding  helping new and existing team members  clear communication for expressing problems  blockers and any other matters automated software delivery pipelines  lineten is rapidly growing and we need ambitious  driven individuals to help us disrupt the logistics industry and take us to the next level  fast growth  means excellent career development opportunities for individuals who join us now   be part of something big  we're here to change things and want to make sure we develop our people along the way  nível de experiência júnior setor tecnologia da informação e serviços software internet tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
