,Job position,Company,Location,Dimension,Candidates,Post time,JavaScript,Python,C#,Ruby,.Net,SQL,Angular.js,React.js,Node.js,Java,Links,Body
20,Full-stack Developer - PHP/ Node.js,InnoTech.pt,"Porto, Porto, Portugal",Check link,2 candidatos,Anunciada há 2 semanas,1,0,0,0,0,1,0,0,1,0,https://www.linkedin.com/jobs/view/2379965100/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=rqbGjhCFwLHPpDOqnGttqQ%3D%3D&trackingId=0lwkj7%2BFhtrk2GjKFkAH0w%3D%3D&trk=flagship3_search_srp_jobs,anunciada por rodrigo maia prinzo 2° tech talent scout team leader at innotech pt envie inmail at innotech it´s all about connection  connecting people with business through technology and connecting technology with innovation to grow business through them   it all happens when our innotechers   our top-of-the-game talents  get to play   we breathe through technology and innovation  tying them together  we´re more than an it company  we´re a connection company   our tech talent scouts are looking for a full stack developer – php  node    is that you?  key techs professional experience in php software development hands-on experience with javascript  node    developments experience with databases  sql   awesome to have bsc or msc in computer science engineering  information technology  or related fields english  spoken and written   soft skills techthinker – people who want to re-imagine technology with us techsolver – strategic  resilient and little bit a puzzle lover innominder – inhale innovation  exhale digital transformation innotecher – no words needed  just happiness  talent and all the above!  convinced or not  just come and see it for yourself   join our top-notch tech team  nível de experiência assistente setor tecnologia da informação e serviços software segurança de redes e computadores tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
22,Fullstack Developer,Noesis,"Lisboa, Lisboa, Portugal",Check link,1 candidato,Anunciada há 4 semanas,1,0,0,0,1,1,1,0,0,1,https://www.linkedin.com/jobs/view/2395485242/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=rqbGjhCFwLHPpDOqnGttqQ%3D%3D&trackingId=SFuFYYMxucBtdzDgb6oeAA%3D%3D&trk=flagship3_search_srp_jobs,a noesis procura profissionais com o seguinte perfil:- licenciatura em engenharia informática  ou similar - experiência profissional até 5 anos como fullstack developer - experiência em desenvolvimento  net e ou java - experiência em html  css  javascript  angular preferencialmente  - bons conhecimentos de sql server  postgresql - autonomia e proatividade - disponibilidade imediata  fator preferencial   nível de experiência assistente setor tecnologia da informação e serviços software serviços financeiros tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
24,Frontend Developer,Devexperts,"Porto, Porto, Portugal",Check link,3 candidatos,Anunciada há 3 dias,0,0,0,0,0,0,0,1,0,0,https://www.linkedin.com/jobs/view/2394657569/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=rqbGjhCFwLHPpDOqnGttqQ%3D%3D&trackingId=EW8GUOw66tZBEL%2Brh9qWWg%3D%3D&trk=flagship3_search_srp_jobs,by becoming a part of the devexperts team  you’ll become a part of a company that fosters self-improvement and actively seeks out-of-the-box ideas  at devexperts  we solve complex technological challenges facing the well-respected financial institutions worldwide   job description  we are looking for a frontend developer to work at devexperts on a bunch of interesting projects  we’re building and supporting a number of projects with different complexity – from client portals to full-blown capital markets trading applications  technology stack includes  but is not limited to: react   libraries  redux  redux-saga  mobx  etc   we believe in typed code  hence typescript is our choice   we expect the frontend developer to to create single page applications  mainly via react  not to be afraid of markup from time to time  design is provided in zeplin  to be a team-player – actively participating in standups  planning  review to think of quality every time you press commit  qualifications deep knowledge of html css  including techniques and best practices deep knowledge of    experience in es   typescript and react hands-on experience experience in css preprocessors  stylus  scss  english – spoken and written  additional information experience in css-modules and css-in-  experience in reactive programming  rx   understanding of unit and automated functional testing functional practices: adt  algebraic data types   hkt  higher kinded types  experience in fp-ts we welcome all candidates who believe  as we do  that innovation is grounded in education  our teams work together  improving their skills to create the next generation of financial software solutions  under this philosophy  devexperts is always supporting and encouraging employees to participate in events  attend trainings  and obtain professional recognition  nível de experiência assistente setor tecnologia da informação e serviços software serviços financeiros tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
26,FullStack Developer,Braver PC,"Porto, Porto, Portugal",Check link,2 candidatos,Anunciada há 3 dias,1,0,0,0,0,1,0,0,1,0,https://www.linkedin.com/jobs/view/2394658364/?eBP=JOB_SEARCH_ORGANIC&refId=rqbGjhCFwLHPpDOqnGttqQ%3D%3D&trackingId=6QMFnbcY%2FNBAmQCBb7SMng%3D%3D&trk=flagship3_search_srp_jobs,s  joão da madeira  na bolder tech  a empresa tecnológica do grupo braver  com pólos em s  joão da madeira e lisboa  que desenvolve produtos e serviços próprios nomeadamente para eventos  desporto  turismo  esports e comunicação  queremos integrar na equipa  um a   fullstack developer – eventos  desporto  turismo   m f o   que pesquise  conceba  implemente e gira programas e aplicações  os teste e avalie  identifique e promova melhorias  escreva código eficiente e replicável  aplique procedimentos de controlo da qualidade  utilize eficazmente ferramentas  processos e métricas  mantenha e melhore os sistemas existentes  trabalhe em equipa com outros developers  designers ux e analistas de sistemas   são requisitos essenciais: formação superior em eng  informática ou similar  3 anos de experiência como developer com prática de desenvolvimento de soluções aplicacionais e de front end  web ou não web   domínio de html  css  php  javascript  wordpress e sql  experiência com node   ou typescript  github ou jira e metodologias agyle  fluência em inglês   valorizamos ainda: gosto pelo conhecimento e adopção rápida de novas tecnologias  capacidade analítica  atenção ao detalhe  espírito de equipa  capacidade de comunicação escrita e verbal  atitude calma  flexível e resiliente sob stress  orientação para o cliente   queremos estabelecer uma relação de longo prazo  com excelentes perspetivas de evolução numa organização profissional  cheia de energia ambição  trabalho tendencialmente remoto mas presencial em reuniões de equipa  com clientes e no apoio a eventos   agradecemos resposta com carta de motivação  acompanhada de c v  detalhado   para click apply   guarda-se sigilo   api:2a02:c207:2011:6863::1:39d709ee33eeea0d83c8d79b54067c81:2021-01-27 17:51:12 nível de experiência assistente setor marketing e publicidade tecnologia da informação e serviços internet tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
28,Lead Full Stack Developer (M/F),AskBlue,"Lisboa, Lisboa, Portugal",Check link,0 candidatos,Anunciada há 3 semanas,1,1,0,0,0,0,1,1,1,1,https://www.linkedin.com/jobs/view/2398982808/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=rqbGjhCFwLHPpDOqnGttqQ%3D%3D&trackingId=JJXSQBWUlaoft3PzCRKJpA%3D%3D&trk=flagship3_search_srp_jobs,lead full stack developer  m f :askblue descrição do emprego: lead full stack developer  m f  id:  8897442  data   18-09-2020  empregador   askblue  país da emprego   portugal  distrito   lisboa  categoria s    informática e tecnologias  intervalo salarial   informação exclusiva jobmatch descrição da empresa  descrição do anúncio  a askblue procura lead full stack developer  m f  para integrar projeto em cliente na área da banca no centro de lisboa:  requisitos necessários licenciatura em ciências da computação ou similar  pelo menos 5 anos de experiência em desenvolvimento  experiência em liderança de equipas  arquitetura  orientação técnica   conhecimentos sólidos em linguagens de desenvolvimento backend  java  go  e frameworks javascript  angular   react  node     conhecimentos em python  experiência em projetos com metodologias agile  inglês fluente  oferecemos : estabilidade e integração numa empresa em constante crescimento  integração numa equipa dinâmica e motivada  oportunidade de inserção em projetos tecnologicamente desafiantes  com equipas dinâmicas e que privilegiam a inovação  askblue | business & technology nível de experiência júnior setor tecnologia da informação e serviços software recrutamento e seleção tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
30,Full Stack .Net Developer,Elevus,"Coimbra, Coimbra, Portugal",Check link,0 candidatos,Anunciada há 1 semana,1,0,1,0,1,0,0,0,0,1,https://www.linkedin.com/jobs/view/2383632339/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=rqbGjhCFwLHPpDOqnGttqQ%3D%3D&trackingId=KgdyBpfCrvavyOVnHmlZlg%3D%3D&trk=flagship3_search_srp_jobs,o nosso cliente é uma empresa da área das tecnologias da informação sediada em coimbra especializada no desenvolvimento e implementação de projetos e soluções de software  estamos a recrutar um  net full stack developer  m f  para integrar os quadros da empresa  perfil do candidato a   licenciatura ou mestrado em engenharia informática ou áreas afins no mínimo 3 4 anos de experiência profissional nas funções  como  net developer   proficiência numa das seguintes tecnologias: c#   net core ou asp net excelentes conhecimentos e experiência em t-sql  javascript  css - conhecimentos e experiência em programação mobile  android: java nativo ou ios: objective c ou swift  - nice to have  dinamismo  autonomia e pró-atividade oferta:  contrato de trabalho de longo termo diretamente com a empresa nossa cliente salário competitivo de acordo com a experiência demonstrada pelo candidato a  subsídio de alimentação em cartão de refeição e outras regalias em vigor na empresa integração em empresa sólida e consolidada no mercado boas perspectivas de desenvolvimento de carreira e de crescimento profissional  se tens o perfil que procuramos envia-nos a tua candidatura com cv atualizado para poderá encontrar o anúncios original publicado em: nível de experiência assistente setor software recrutamento e seleção recursos humanos tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
32,Software Developer,Future Healthcare S.A.,"Lisboa, Lisboa, Portugal",Check link,4 candidatos,Anunciada há 3 meses,1,0,0,0,0,1,1,0,0,1,https://www.linkedin.com/jobs/view/2265361023/?eBP=JOB_SEARCH_ORGANIC&refId=rqbGjhCFwLHPpDOqnGttqQ%3D%3D&trackingId=QYxScOCU7i9t9gpZZObD5Q%3D%3D&trk=flagship3_search_srp_jobs,software developer:future healthcare sa descrição do emprego: software developer id:  8956434  data   12-10-2020  empregador   future healthcare sa  país da emprego   portugal  distrito   lisboa  categoria s    informática e tecnologias  intervalo salarial   informação exclusiva jobmatch  descrição do anúncio  future healthcare é uma empresa portuguesa com mais de 17 anos de existência e cuja missão consiste em proporcionar aos seus clientes acesso às melhores condições de saúde  vida e bem-estar  a operar no sector dos seguros de saúde uma das suas características diferenciadoras tem sido a aposta na inovação e desenvolvimento tecnológico  é neste contexto que a future healthcare está à procura de um software developer que terá como principais responsabilidades:  » interagir de forma próxima com o arquitecto analista de sistemas para entender os requisitos de software  participando no seu desenho   » desenhar e desenvolver novas funcionalidades melhorias evolutivas numa filosofia full stack  bd  back-end e front-end    » desenvolver webservices  rest soap  baseados em java com suporte de plataformas de integração jboss fuse   » organizar e prioritizar trabalho   » participação na evolução técnica de elementos mais juniores   o que desejamos?  » licenciatura em eng  informática ou semelhante  ou ter experiência profissional equivalente    » experiência em funções semelhantes   » forte experiência em oop e bons conhecimentos em java e ou php   » gosto por programar e não alguém que programa só porque ainda não lhe foi possível ser gestor de projectos   » boa capacidade analítica critica e que goste de código desenvolvido da maneira certa  mesmo que para isso tenha que refazer tudo novamente   » fortes conhecimentos em sql  mysql e sql server    » excelentes capacidades de organização   » espírito de equipa  iniciativa e boas capacidades de comunicação   já agora  também ajudava  » conhecimentos em javascript  html  css   » conhecimentos em angular   » experiência com metodologias ágeis   » experiência em ferramentas como git e maven   » fluência em inglês   porque é que esta é a oportunidade que procuras?  » integração numa equipa jovem e dinâmica  num sector de elevado crescimento e com múltiplos desafios tecnológicos   » elevada autonomia e responsabilidade  a tua opinião será sempre importante e conta para a evolução da equipa e da empresa   » escritório bem localizado  com boas condições  num ambiente descontraído  com trato próximo entre hierarquias e sem dress code formal   » oportunidades de evolução de carreira   » remuneração de acordo com a experiência profissional do candidato   » não somos uma software house  onde esse é o core business  mas apostamos em desenvolvimentos in house como elemento diferenciador e inovador  sendo parte core dos projectos estratégicos do grupo   temos ainda…   » seguro de saúde   » seguro internacional de doenças graves   » eventos de convívio do grupo fh   » atividades patrocinadas pelo grupo  neste momento temos apenas um torneio empresarial de futsal  mas aguardamos por novas ideias   se considera que o seu perfil é adequado à nossa actividade envie-nos a sua candidatura  anexando o seu curriculum vitae  curriculum vitae   ao enviar o seu curriculum vitae  está a autorizar o tratamento pelo grupo future healthcare  dos seus dados pessoais facultados no âmbito da candidatura  tendo em vista o processo de seleção e recrutamento  e nos termos do regulamento geral de proteção de dados  rgpd   os dados pessoais do candidato são conservados durante 1 ano  após o qual são eliminados   a qualquer momento o candidato pode aceder aos seus dados pessoais   bem como solicitar a sua rectificação em caso de inexatidão  requerer a limitação do tratamento e o apagamento dos dados   exercer a respectiva oposição ou o direito à portabilidade  nas condições legalmente aplicáveis e segundo os termos e condições previstos na política de privacidade  nível de experiência assistente setor tecnologia da informação e serviços software recrutamento e seleção tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
34,Software Engineer (m/f),Premium Minds,"Lisboa, Lisboa, Portugal",Check link,2 candidatos,Anunciada há 2 semanas,0,0,0,0,0,0,0,0,0,0,https://www.linkedin.com/jobs/view/2392050202/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=rqbGjhCFwLHPpDOqnGttqQ%3D%3D&trackingId=ZF%2FGi1J5auz1RIWLCSYHEA%3D%3D&trk=flagship3_search_srp_jobs,we’re searching for a software engineer who is passionate about programming: someone with attention to detail  someone who searches for solutions instead of excuses   we’ll provide an excellent work environment  a competitive salary for a full-time job  health insurance  mobile phone  and your monthly balance in our internal virtual currency app   requirements don't fear to learn new technologies and technical approaches to application development be good at problem solving learn fast and be eager to learn be able to develop the full stack  even if you prefer backend or frontend enjoy collaborating and working with others  valued skills experience with object oriented programming experience with functional programming develop and be mindful of unit testing know  and don't fear to use debug tools  cultural requirements expect and encourage the best in everyone you interact with share information and knowledge proactively being sincere and straightforward  admitting your mistakes being self-driven and work towards a common team or company purpose speak and understand portuguese  english and spanish are valued languages   about premium minds  we are a software house specializing in web apps and systems integration with satisfied demanding customers in portugal  spain  switzerland  germany  uk and usa   we have teams composed of software engineers  software architects  designers  software quality engineers and systems administrators  working all together at avenidas novas  close to three subway lines  entrecampos train station  bus stops and several gira stations  lisbon’s municipal bikes    here  we value people over processes  and empower autonomy through a bottom-up approach  we are an approved partner of digital knights  which places us among the 7% of software houses that fulfill their required technical quality  and were considered one of the 15 best workplaces in portugal in 2018 by exame magazine   we’re more than 100 happy people following an agile philosophy  and growing   talk to us by sending an email to or  even better  just show up for a visit!  web:54 183 199 59:linkedinbot 1 0  compatible  mozilla 5 0   http:  www linkedin com :2021-01-29 05:47:26 nível de experiência assistente setor tecnologia da informação e serviços software internet tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
36,Full-Stack Developer (m/f),Match Profiler,"Porto, Porto, Portugal",Check link,2 candidatos,Anunciada há 2 semanas,0,0,0,0,1,1,0,0,0,0,https://www.linkedin.com/jobs/view/2376930273/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=rqbGjhCFwLHPpDOqnGttqQ%3D%3D&trackingId=mqOrr98RcH3kttnAZhICzA%3D%3D&trk=flagship3_search_srp_jobs,a match profiler é uma consultora de sistemas de informação que atua desde 1999 no mercado nacional e internacional  temos competências multidisciplinares e know-how na área de it que nos permite contribuir  otimizar e progredir com os nossos clientes   para integrar equipa do nosso cliente estamos de momento a recrutar profissionais com o seguinte perfil:  full-stack developer  m f  - porto  requisitos licenciatura em informática ou similar  preferencialmente  conhecimentos de desenvolvimento unix shell script  bons conhecimentos de pl sql  experiencia em desenvolvimento de  net  conhecimentos de oracle  reports e oracle database tuning   experiência em metodologias agile  disponibilidade imediata  o que nós podemos proporcionar terás um acompanhamento personalizado por parte da tua equipa  o teu manager vai estar atento às tuas motivações e sugestões  as vitórias e conquistas serão festejadas em conjunto  acompanhamento da nossa equipa de recursos humanos e suporte  feedback constante do teu trabalho  e como é óbvio bastantes convívios  para responder a esta oportunidade  envie-nos o seu cv  com indicação da referência ba fs c para o seguinte endereço de email  nota: processo de seleção & recrutamento e integração em contexto pandémico - covid 19 dado o paradigma atual que vivemos  e de forma a assegurar um ambiente seguro e saudável para os nossos candidatos e equipa de recrutamento  as primeiras entrevistas serão realizadas por chamada telefónica ou vídeo conferência  a match profiler encontra-se preparada para acompanhar a integração dos novos colaboradores de forma remota e semi presencial  e apoiá-los nesta nova fase da sua carreira profissional   web:54 183 199 59:linkedinbot 1 0  compatible  mozilla 5 0   http:  www linkedin com :2021-01-29 05:44:36 nível de experiência assistente setor tecnologia da informação e serviços software recrutamento e seleção tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
38,C++ Developer - Train Planning & Dispatching Systems (m/f/d),Siemens,"Aveiro, Aveiro, Portugal",Check link,0 candidatos,Anunciada há 3 semanas,0,0,0,0,0,0,0,0,0,0,https://www.linkedin.com/jobs/view/2397274638/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=rqbGjhCFwLHPpDOqnGttqQ%3D%3D&trackingId=BlKzvIhGuQ4J0bws%2F2OPOA%3D%3D&trk=flagship3_search_srp_jobs,siemens mobility provides integrated mobility solutions for urban  interurban and logistics for efficient transportation of passengers and goods   with digitalization we enable mobility operators worldwide to make trains and infrastructure intelligent  our business segment intermodal solutions  ims  creates and develops innovative high-quality software for trip and train planning  mobile ticketing and comprehensive mobility as a service  maas  solutions   we share one common goal: enhancing the passenger experience with our combined power for the future of mobility   siemens is setting up in aveiro  a new software development center targeting intelligent solutions for the future of mobility  we want you to join our team in the capacity of:  c   developer train planning and dispatching systems  m f   your role  conceptualize  develop and implement high-quality software modules of a leading client-server capacity planning and timetabling system to serve our train operator customers and the public transportation industry enhance existing software modules  test and apply bug fixing methods based on your skills and experience an extensive range of software development tasks in either back end  architecture  full stack development  user interface or feature development in close cooperation with the customer will be at your disposal  your profile  university degree in computer science  informatics  or comparable  or otherwise gained in depth experience in software development several years of experience in c  11 14 17  design patterns and up to date methods and tools for software development experience with qt5  docker and git is a plus team player with passion for quality  to transform complex and manifold requirements into efficient  sustainable and modular software components fluent in written and spoken english german language is a plus  organization: siemens mobility  company: siemens mobility  unipessoal lda  experience level: mid-level professional  job type: full-time nível de experiência não aplicável setor manufatura de eletroeletrônicos tipo de emprego tempo integral funções de trabalho tecnologia da informação
40,JAVA Developer - Área da Saúde (M/F),Altran,Lisboa e Região,+ de 10.001 funcionários,1 candidato,Anunciada há 2 dias,1,0,0,0,0,0,0,0,0,1,https://www.linkedin.com/jobs/view/2374476492/?eBP=CwEAAAF3TjMmsayeIcTr8SkuDc_7OXhyrNav0qGqOsvL7YmJp2DDAclmJPiDoG-W8uYza8ukMRPlrNzFmuLzV2zY11Za0NyuoqFRPYWiUE8xJSVM28NElyTBADWx1BEqmLlAQE_W1kQmc-0PwdxWOnQEEzDdDh1YcZcc6r9p69ioQAs0lyipXdepNojmb_xe2JbNX10qupB1AUPnLKxaWDvyTvy74le4qW0pAEOu97H8NosFsfIByp-Bi1ILbwrnMOSNAJQN-IGPSm9a3K56h1go_yzdNiACmVDHj2jAyb7HIWLmfumk1TphbYXCWATS1rbK8gpRbxqUR4-H0cPd6pPY4rvJRDSVzWCq3VU&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=rqbGjhCFwLHPpDOqnGttqQ%3D%3D&trackingId=GZgcg1GIGbaPUfl0y9I8Dw%3D%3D&trk=flagship3_search_srp_jobs,oferecemos  integração numa das maiores e mais brilhantes equipas de consultoria de ti: nós  possibilidade de participar de projetos internacionais  evolução da carreira  novos desafios  local de trabalho: lisboa central    missao  a altran está a recrutar dois java developers com cerca de 2 3 anos de experiência que tenham interesse numa posição de desenvolvimento full stack   o nosso cliente atua na área da saúde e localiza-se na zona central de lisboa  sendo que a principal função será o desenvolvimento e implementação de novas features  bem como a elaboração da respetiva documentação   ao nível do stack tecnológico procuramos alguém com um background técnico preferencialmente em java ee 8  spring  hiberrnate  oracle weblogic  redhat whildfly  javascript  html e css  trata-se de um projeto com uma componente de ci-cd com jenkins e git para versionamento   perfil  formação superior em engenharia informática ou similar  conhecimentos sólidos de programação orientada a objetos em java ee 8  experiência de 2 3 anos como full stack developer  experiência em desenvolvimento com spring ou hibernate  oracle weblogic  redhat whildfly  jenkins e git  bom nível de inglês  falado e escrito  nível de experiência assistente setor tecnologia da informação e serviços software segurança de redes e computadores tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
